order_id,order_date,customer_id,product_id,product_name,category,units,revenue,region,salesperson,stage
O-700281,2024-06-30,C-2677,103,Sales Booster,Software,15,178620,Europe,Salesperson_10,Won
O-700282,2023-06-22,C-3309,101,CRM Pro,Software,6,8220,Europe,Salesperson_11,Won
O-700283,2024-07-04,C-2478,201,POS Terminal,Hardware,4,3264,North America,Salesperson_5,Won
O-700284,2023-07-16,C-2043,201,POS Terminal,Hardware,11,13101,North America,Salesperson_10,Won
O-700285,2024-09-15,C-5429,101,CRM Pro,Software,6,8202,Europe,Salesperson_11,Won
O-700286,2024-02-25,C-4919,101,CRM Pro,Software,5,5725,Asia,Salesperson_2,Won
O-700287,2024-12-07,C-2202,103,Sales Booster,Software,11,11858,North America,Salesperson_8,Won
O-700288,2023-04-29,C-2007,101,CRM Pro,Software,2,55844,North America,Salesperson_11,Won
O-700289,2024-12-30,C-1952,103,Sales Booster,Software,3,3255,North America,Salesperson_4,Won
O-700290,2023-03-01,C-4781,103,Sales Booster,Software,1,458,Europe,Salesperson_6,Won
O-700291,2024-09-30,C-5365,201,POS Terminal,Hardware,3,3912,Europe,Salesperson_4,Won
O-700292,2023-03-13,C-4630,201,POS Terminal,Hardware,7,-9709,North America,Salesperson_2,Won
O-700293,2024-01-12,C-2771,201,POS Terminal,Hardware,3,2829,Asia,Salesperson_4,Won
O-700294,2023-01-06,C-3908,201,POS Terminal,Hardware,12,14880,Europe,Salesperson_1,Won
O-700295,2023-02-02,C-2041,103,Sales Booster,Software,6,1338,North America,Salesperson_8,Won
O-700296,2024-05-18,C-4578,102,Analytics Suite,Software,13,19123,Europe,Salesperson_10,Won
O-700297,2023-03-21,C-3272,103,Sales Booster,Software,14,228060,North America,Salesperson_11,Won
O-700298,2024-06-16,C-4144,201,POS Terminal,Hardware,12,-11604,Europe,Salesperson_8,Won
O-700299,2023-11-01,C-3515,102,Analytics Suite,Software,3,3333,Asia,Salesperson_8,Won
O-700300,2023-12-09,C-3440,103,Sales Booster,Software,14,11578,North America,Salesperson_4,Won
O-700301,2023-11-21,C-5237,103,Sales Booster,Software,10,4540,North America,Salesperson_2,Won
O-700302,2023-08-12,C-4828,101,CRM Pro,Software,2,1430,Europe,Salesperson_5,Won
O-700303,2024-01-29,C-3631,101,CRM Pro,Software,13,5590,Europe,Salesperson_10,Won
O-700304,2024-07-07,C-4894,103,Sales Booster,Software,1,0,North America,Salesperson_1,Won
O-700305,2023-12-06,C-5143,103,Sales Booster,Software,3,0,Europe,Salesperson_7,Won
O-700306,2023-02-14,C-1399,201,POS Terminal,Hardware,5,1750,North America,Salesperson_2,Won
O-700307,2023-07-14,C-2876,102,Analytics Suite,Software,7,4291,Asia,Salesperson_2,Won
O-700308,2024-02-08,C-4456,102,Analytics Suite,Software,7,5124,Asia,Salesperson_6,Won
O-700309,2023-01-31,C-2844,103,Sales Booster,Software,2,1920,Asia,Salesperson_6,Won
O-700310,2024-06-29,C-2607,201,POS Terminal,Hardware,15,17610,North America,Salesperson_3,Won
O-700311,2023-03-21,C-4335,102,Analytics Suite,Software,3,1731,Europe,Salesperson_9,Won
O-700312,2023-09-15,C-1343,101,CRM Pro,Software,11,8294,Asia,Salesperson_5,Won
O-700313,2023-07-16,C-1246,101,CRM Pro,Software,8,2208,Europe,Salesperson_2,Won
O-700314,2023-04-29,C-1387,201,POS Terminal,Hardware,1,1168,North America,Salesperson_10,Won
O-700315,2024-07-30,C-4276,102,Analytics Suite,Software,12,10584,Europe,Salesperson_11,Won
O-700316,2023-01-15,C-3688,103,Sales Booster,Software,4,0,Asia,Salesperson_7,Won
O-700317,2023-01-28,C-4823,101,CRM Pro,Software,8,7064,Asia,Salesperson_5,Won
O-700318,2024-04-18,C-3226,102,Analytics Suite,Software,6,7260,Asia,Salesperson_3,Won
O-700319,2024-11-19,C-4959,101,CRM Pro,Software,1,1139,North America,Salesperson_4,Won
O-700320,2024-02-22,C-3621,101,CRM Pro,Software,12,7584,Asia,Salesperson_9,Won
O-700321,2024-01-29,C-5446,102,Analytics Suite,Software,7,4018,North America,Salesperson_10,Won
O-700322,2023-08-22,C-5022,102,Analytics Suite,Software,6,7362,Europe,Salesperson_2,Won
O-700323,2024-02-18,C-2537,101,CRM Pro,Software,6,1572,Asia,Salesperson_6,Won
O-700324,2024-06-03,C-1560,102,Analytics Suite,Software,3,2877,Asia,Salesperson_5,Won
O-700325,2024-11-22,C-3411,101,CRM Pro,Software,11,6050,North America,Salesperson_8,Won
O-700326,2024-02-26,C-1732,102,Analytics Suite,Software,4,4736,Europe,Salesperson_9,Won
O-700327,2023-05-05,C-4714,101,CRM Pro,Software,6,3768,Europe,Salesperson_6,Won
O-700328,2023-03-24,C-4959,101,CRM Pro,Software,7,9198,Europe,Salesperson_7,Won
O-700329,2023-06-11,C-1184,101,CRM Pro,Software,9,3897,Europe,Salesperson_9,Won
O-700330,2024-01-15,C-4231,101,CRM Pro,Software,1,1423,North America,Salesperson_1,Won
O-700331,2023-05-02,C-4053,103,Sales Booster,Software,3,2643,North America,Salesperson_4,Won
O-700332,2023-04-21,C-3925,102,Analytics Suite,Software,10,12240,Europe,Salesperson_1,Won
O-700333,2024-03-05,C-3866,102,Analytics Suite,Software,1,1126,North America,Salesperson_11,Won
O-700334,2023-02-11,C-1817,201,POS Terminal,Hardware,10,6880,Asia,Salesperson_2,Won
O-700335,2024-08-24,C-5156,103,Sales Booster,Software,15,18795,Asia,Salesperson_10,Won
O-700336,2023-10-19,C-3132,103,Sales Booster,Software,12,5964,Asia,Salesperson_10,Won
O-700337,2024-03-22,C-4042,201,POS Terminal,Hardware,10,11520,North America,Salesperson_2,Won
O-700338,2023-03-11,C-5748,101,CRM Pro,Software,15,9375,Europe,Salesperson_1,Won
O-700339,2024-11-07,C-4965,201,POS Terminal,Hardware,1,990,North America,Salesperson_7,Won
O-700340,2024-05-31,C-2814,201,POS Terminal,Hardware,6,3426,Asia,Salesperson_5,Won
O-700341,2023-08-17,C-5162,101,CRM Pro,Software,4,5032,Europe,Salesperson_1,Won
O-700342,2023-08-29,C-3514,101,CRM Pro,Software,1,598,North America,Salesperson_3,Won
O-700343,2024-05-16,C-1355,201,POS Terminal,Hardware,14,7700,North America,Salesperson_10,Won
O-700344,2023-03-22,C-1084,103,Sales Booster,Software,4,-884,Europe,Salesperson_10,Won
O-700345,2024-11-22,C-3697,201,POS Terminal,Hardware,11,6677,Asia,Salesperson_8,Won
O-700346,2023-05-26,C-4510,103,Sales Booster,Software,1,266,Asia,Salesperson_1,Won
O-700347,2023-12-11,C-4667,103,Sales Booster,Software,11,11407,Asia,Salesperson_1,Won
O-700348,2023-09-23,C-3732,201,POS Terminal,Hardware,9,12483,Europe,Salesperson_11,Won
O-700349,2023-08-22,C-2684,102,Analytics Suite,Software,15,7560,North America,Salesperson_1,Won
O-700350,2023-05-26,C-2081,103,Sales Booster,Software,13,19331,Asia,Salesperson_7,Won
O-700351,2023-05-02,C-2634,102,Analytics Suite,Software,6,5568,Europe,Salesperson_9,Won
O-700352,2023-03-26,C-5977,201,POS Terminal,Hardware,5,5920,Asia,Salesperson_1,Won
O-700353,2023-05-21,C-4568,103,Sales Booster,Software,5,6985,Asia,Salesperson_3,Won
O-700354,2024-02-26,C-1006,101,CRM Pro,Software,15,12210,Europe,Salesperson_7,Won
O-700355,2024-04-18,C-1013,101,CRM Pro,Software,6,0,North America,Salesperson_9,Won
O-700356,2023-09-05,C-1482,101,CRM Pro,Software,13,7358,Asia,Salesperson_5,Won
O-700357,2024-09-09,C-4461,101,CRM Pro,Software,6,-7488,Europe,Salesperson_9,Won
O-700358,2023-11-23,C-2123,101,CRM Pro,Software,6,0,Europe,Salesperson_9,Won
O-700359,2024-02-02,C-2280,101,CRM Pro,Software,1,1472,North America,Salesperson_7,Won
O-700360,2023-12-27,C-3409,201,POS Terminal,Hardware,4,5088,North America,Salesperson_8,Won
O-700361,2024-12-11,C-2035,102,Analytics Suite,Software,2,2932,Europe,Salesperson_4,Won
O-700362,2024-01-09,C-4048,103,Sales Booster,Software,10,11940,Asia,Salesperson_2,Won
O-700363,2024-11-06,C-2509,201,POS Terminal,Hardware,3,2403,Europe,Salesperson_7,Won
O-700364,2023-10-05,C-5889,101,CRM Pro,Software,3,1467,Europe,Salesperson_11,Won
O-700365,2023-01-02,C-3067,101,CRM Pro,Software,11,8382,North America,Salesperson_7,Won
O-700366,2024-05-02,C-3910,201,POS Terminal,Hardware,3,0,North America,Salesperson_5,Won
O-700367,2023-11-24,C-5816,101,CRM Pro,Software,13,13520,North America,Salesperson_5,Won
O-700368,2023-10-23,C-3043,103,Sales Booster,Software,6,6264,North America,Salesperson_3,Won
O-700369,2023-07-15,C-1145,101,CRM Pro,Software,15,13140,North America,Salesperson_11,Won
O-700370,2023-03-08,C-2385,201,POS Terminal,Hardware,2,920,Europe,Salesperson_2,Won
O-700371,2023-04-29,C-5592,102,Analytics Suite,Software,10,10860,North America,Salesperson_7,Won
O-700372,2024-02-05,C-1692,102,Analytics Suite,Software,9,4032,Asia,Salesperson_11,Won
O-700373,2024-05-16,C-5708,201,POS Terminal,Hardware,7,2191,North America,Salesperson_10,Won
O-700374,2024-08-10,C-2372,101,CRM Pro,Software,14,19530,Europe,Salesperson_3,Won
O-700375,2023-05-22,C-3142,103,Sales Booster,Software,5,-1075,Asia,Salesperson_9,Won
O-700376,2024-12-25,C-4945,102,Analytics Suite,Software,8,2240,Asia,Salesperson_2,Won
O-700377,2023-06-07,C-1160,103,Sales Booster,Software,13,11505,Asia,Salesperson_5,Won
O-700378,2024-09-05,C-4487,101,CRM Pro,Software,9,6678,North America,Salesperson_10,Won
O-700379,2023-08-29,C-4901,103,Sales Booster,Software,3,2820,Europe,Salesperson_10,Won
O-700380,2023-10-27,C-1125,102,Analytics Suite,Software,11,-7656,North America,Salesperson_4,Won
O-700381,2024-05-21,C-1756,103,Sales Booster,Software,5,3450,North America,Salesperson_7,Won
O-700382,2024-03-27,C-3083,102,Analytics Suite,Software,12,2760,Europe,Salesperson_5,Won
O-700383,2023-02-10,C-3733,101,CRM Pro,Software,12,12024,Asia,Salesperson_6,Won
O-700384,2024-08-08,C-4442,201,POS Terminal,Hardware,2,880,North America,Salesperson_2,Won
O-700385,2023-01-14,C-2042,101,CRM Pro,Software,1,1391,Europe,Salesperson_4,Won
O-700386,2024-04-22,C-5973,102,Analytics Suite,Software,3,3636,North America,Salesperson_2,Won
O-700387,2023-01-21,C-1343,102,Analytics Suite,Software,5,1255,Europe,Salesperson_1,Won
O-700388,2023-02-19,C-4154,102,Analytics Suite,Software,1,594,Europe,Salesperson_10,Won
O-700389,2024-10-28,C-2099,102,Analytics Suite,Software,3,726,Europe,Salesperson_4,Won
O-700390,2023-09-26,C-3264,102,Analytics Suite,Software,7,2639,Europe,Salesperson_10,Won
O-700391,2023-06-03,C-1028,103,Sales Booster,Software,7,5439,North America,Salesperson_11,Won
O-700392,2024-02-28,C-1302,102,Analytics Suite,Software,14,14924,Europe,Salesperson_3,Won
O-700393,2023-08-05,C-5674,102,Analytics Suite,Software,15,5310,North America,Salesperson_2,Won
O-700394,2024-11-17,C-5771,201,POS Terminal,Hardware,6,8850,Europe,Salesperson_1,Won
O-700395,2023-05-05,C-5722,101,CRM Pro,Software,5,2595,Asia,Salesperson_7,Won
O-700396,2024-10-01,C-1165,101,CRM Pro,Software,2,1448,Asia,Salesperson_1,Won
O-700397,2024-10-05,C-4353,101,CRM Pro,Software,8,2648,North America,Salesperson_1,Won
O-700398,2023-04-11,C-5383,101,CRM Pro,Software,3,1398,Asia,Salesperson_9,Won
O-700399,2024-04-15,C-4548,103,Sales Booster,Software,9,7578,North America,Salesperson_1,Won
O-700400,2023-04-07,C-1931,103,Sales Booster,Software,11,3817,Europe,Salesperson_6,Won
O-700401,2023-02-21,C-5811,103,Sales Booster,Software,7,6258,Asia,Salesperson_9,Won
O-700402,2023-05-27,C-3393,101,CRM Pro,Software,8,10016,North America,Salesperson_9,Won
O-700403,2024-03-25,C-2776,101,CRM Pro,Software,7,5159,Europe,Salesperson_6,Won
O-700404,2024-09-07,C-2541,102,Analytics Suite,Software,15,19335,Europe,Salesperson_11,Won
O-700405,2024-06-22,C-5874,103,Sales Booster,Software,1,54969,North America,Salesperson_6,Won
O-700406,2024-05-17,C-5675,201,POS Terminal,Hardware,12,9444,Europe,Salesperson_2,Won
O-700407,2024-11-19,C-3672,103,Sales Booster,Software,8,7328,North America,Salesperson_7,Won
O-700408,2023-05-01,C-4752,103,Sales Booster,Software,3,2511,Asia,Salesperson_8,Won
O-700409,2023-01-22,C-2680,201,POS Terminal,Hardware,8,5808,Asia,Salesperson_2,Won
O-700410,2023-03-15,C-5330,102,Analytics Suite,Software,5,6600,Europe,Salesperson_6,Won
O-700411,2024-03-09,C-1108,102,Analytics Suite,Software,6,1920,Asia,Salesperson_9,Won
O-700412,2024-09-24,C-4747,103,Sales Booster,Software,9,9999,Europe,Salesperson_4,Won
O-700413,2024-04-03,C-1511,103,Sales Booster,Software,14,10122,Asia,Salesperson_5,Won
O-700414,2024-05-04,C-4838,101,CRM Pro,Software,6,5016,Asia,Salesperson_6,Won
O-700415,2024-12-04,C-5056,101,CRM Pro,Software,7,7357,Asia,Salesperson_11,Won
O-700416,2023-06-01,C-4573,201,POS Terminal,Hardware,11,-4884,North America,Salesperson_11,Won
O-700417,2024-08-08,C-5598,102,Analytics Suite,Software,3,3123,Asia,Salesperson_8,Won
O-700418,2023-11-27,C-3850,201,POS Terminal,Hardware,11,7755,Europe,Salesperson_2,Won
O-700419,2023-03-10,C-3836,103,Sales Booster,Software,15,20520,North America,Salesperson_1,Won
O-700420,2023-09-10,C-4327,201,POS Terminal,Hardware,2,494,Asia,Salesperson_2,Won
O-700421,2024-02-21,C-5749,103,Sales Booster,Software,12,8904,Europe,Salesperson_3,Won
O-700422,2023-04-19,C-1265,102,Analytics Suite,Software,3,3654,North America,Salesperson_1,Won
O-700423,2024-07-27,C-5410,101,CRM Pro,Software,14,5334,Europe,Salesperson_1,Won
O-700424,2024-06-02,C-5158,102,Analytics Suite,Software,9,5643,Europe,Salesperson_3,Won
O-700425,2024-05-04,C-1558,103,Sales Booster,Software,14,-12656,Europe,Salesperson_10,Won
O-700426,2023-02-09,C-3400,103,Sales Booster,Software,14,20454,North America,Salesperson_8,Won
O-700427,2024-11-04,C-2703,201,POS Terminal,Hardware,13,3068,North America,Salesperson_10,Won
O-700428,2024-03-28,C-3738,201,POS Terminal,Hardware,10,4890,North America,Salesperson_9,Won
O-700429,2023-10-11,C-4369,103,Sales Booster,Software,3,936,North America,Salesperson_11,Won
O-700430,2023-04-03,C-4920,102,Analytics Suite,Software,9,8739,Europe,Salesperson_6,Won
O-700431,2024-10-04,C-1106,101,CRM Pro,Software,1,957,Asia,Salesperson_3,Won
O-700432,2024-05-02,C-2115,201,POS Terminal,Hardware,3,1077,Europe,Salesperson_6,Won
O-700433,2024-07-09,C-4054,103,Sales Booster,Software,3,1380,North America,Salesperson_1,Won
O-700434,2024-05-09,C-2315,201,POS Terminal,Hardware,4,5960,Europe,Salesperson_5,Won
O-700435,2023-03-25,C-3042,102,Analytics Suite,Software,3,2577,Asia,Salesperson_7,Won
O-700436,2023-01-09,C-2261,103,Sales Booster,Software,15,8190,North America,Salesperson_2,Won
O-700437,2023-01-24,C-4171,201,POS Terminal,Hardware,15,425130,North America,Salesperson_6,Won
O-700438,2024-06-22,C-1302,101,CRM Pro,Software,9,531846,Europe,Salesperson_7,Won
O-700439,2023-07-08,C-4679,101,CRM Pro,Software,4,3052,North America,Salesperson_11,Won
O-700440,2023-11-30,C-4233,103,Sales Booster,Software,4,1556,North America,Salesperson_5,Won
O-700441,2024-08-31,C-1421,101,CRM Pro,Software,6,6402,Europe,Salesperson_8,Won
O-700442,2023-11-03,C-2993,103,Sales Booster,Software,12,-8556,Asia,Salesperson_1,Won
O-700443,2024-06-11,C-5297,101,CRM Pro,Software,4,5320,Europe,Salesperson_2,Won
O-700444,2023-02-19,C-2323,103,Sales Booster,Software,4,4624,Europe,Salesperson_4,Won
O-700445,2023-02-22,C-1970,102,Analytics Suite,Software,9,290808,Europe,Salesperson_5,Won
O-700446,2023-02-27,C-2156,101,CRM Pro,Software,1,339,North America,Salesperson_4,Won
O-700447,2024-03-27,C-5955,103,Sales Booster,Software,3,2520,North America,Salesperson_7,Won
O-700448,2023-12-17,C-3619,201,POS Terminal,Hardware,2,2490,Europe,Salesperson_4,Won
O-700449,2024-09-18,C-5802,103,Sales Booster,Software,13,17719,North America,Salesperson_11,Won
O-700450,2023-07-12,C-5485,103,Sales Booster,Software,12,9372,North America,Salesperson_6,Won
O-700451,2023-11-13,C-3794,102,Analytics Suite,Software,8,7600,Europe,Salesperson_8,Won
O-700452,2023-09-02,C-4394,101,CRM Pro,Software,10,8190,Europe,Salesperson_11,Won
O-700453,2023-12-09,C-4602,201,POS Terminal,Hardware,14,3122,Europe,Salesperson_6,Won
O-700454,2024-07-10,C-4384,103,Sales Booster,Software,5,3310,Europe,Salesperson_10,Won
O-700455,2023-10-29,C-4359,101,CRM Pro,Software,4,-4888,Asia,Salesperson_9,Won
O-700456,2023-08-20,C-5654,201,POS Terminal,Hardware,3,3378,Europe,Salesperson_1,Won
O-700457,2024-02-11,C-4942,201,POS Terminal,Hardware,4,2524,Asia,Salesperson_5,Won
O-700458,2023-12-14,C-4266,102,Analytics Suite,Software,4,202356,Asia,Salesperson_6,Won
O-700459,2024-01-28,C-2380,101,CRM Pro,Software,6,-8094,Europe,Salesperson_8,Won
O-700460,2023-12-16,C-3420,103,Sales Booster,Software,14,3360,Europe,Salesperson_11,Won
O-700461,2024-01-04,C-2491,201,POS Terminal,Hardware,15,21420,Asia,Salesperson_10,Won
O-700462,2024-01-23,C-4498,103,Sales Booster,Software,6,8958,North America,Salesperson_7,Won
O-700463,2023-06-11,C-4750,103,Sales Booster,Software,12,-2808,Europe,Salesperson_10,Won
O-700464,2024-06-23,C-3070,102,Analytics Suite,Software,5,2040,Asia,Salesperson_6,Won
O-700465,2023-09-01,C-2390,101,CRM Pro,Software,5,7230,Europe,Salesperson_4,Won
O-700466,2023-06-28,C-1558,101,CRM Pro,Software,2,2084,Europe,Salesperson_6,Won
O-700467,2023-01-20,C-2024,201,POS Terminal,Hardware,4,3472,North America,Salesperson_11,Won
O-700468,2024-11-22,C-2947,101,CRM Pro,Software,12,0,Asia,Salesperson_6,Won
O-700469,2023-05-16,C-4064,201,POS Terminal,Hardware,12,15420,Asia,Salesperson_5,Won
O-700470,2023-05-01,C-2661,101,CRM Pro,Software,10,4270,Europe,Salesperson_4,Won
O-700471,2023-09-25,C-5896,201,POS Terminal,Hardware,1,536,Europe,Salesperson_6,Won
O-700472,2024-12-28,C-2233,102,Analytics Suite,Software,8,-4432,North America,Salesperson_5,Won
O-700473,2023-04-25,C-1483,102,Analytics Suite,Software,12,13644,Asia,Salesperson_1,Won
O-700474,2024-11-04,C-5812,103,Sales Booster,Software,6,3732,Asia,Salesperson_6,Won
O-700475,2024-07-18,C-5247,201,POS Terminal,Hardware,7,8001,Asia,Salesperson_3,Won
O-700476,2023-07-11,C-5253,101,CRM Pro,Software,7,10192,North America,Salesperson_3,Won
O-700477,2024-11-01,C-2728,101,CRM Pro,Software,1,1446,Asia,Salesperson_9,Won
O-700478,2023-08-29,C-4592,102,Analytics Suite,Software,13,3757,North America,Salesperson_2,Won
O-700479,2024-10-20,C-3007,201,POS Terminal,Hardware,15,6105,North America,Salesperson_8,Won
O-700480,2024-08-26,C-2575,201,POS Terminal,Hardware,3,4407,Europe,Salesperson_5,Won
O-700481,2023-01-25,C-4399,103,Sales Booster,Software,10,10490,Asia,Salesperson_9,Won
O-700482,2023-03-07,C-5945,103,Sales Booster,Software,9,4779,North America,Salesperson_10,Won
O-700483,2023-11-26,C-5218,101,CRM Pro,Software,11,6875,North America,Salesperson_10,Won
O-700484,2023-02-18,C-3787,103,Sales Booster,Software,3,1263,Europe,Salesperson_3,Won
O-700485,2024-11-18,C-4664,101,CRM Pro,Software,7,9541,Europe,Salesperson_10,Won
O-700486,2023-02-03,C-4678,101,CRM Pro,Software,4,3192,North America,Salesperson_4,Won
O-700487,2024-08-10,C-5021,102,Analytics Suite,Software,2,666,Europe,Salesperson_6,Won
O-700488,2024-01-04,C-4748,101,CRM Pro,Software,10,3470,Europe,Salesperson_3,Won
O-700489,2024-08-13,C-2698,101,CRM Pro,Software,5,6370,Asia,Salesperson_1,Won
O-700490,2024-05-11,C-3993,201,POS Terminal,Hardware,14,12124,Asia,Salesperson_8,Won
O-700491,2024-07-25,C-5633,102,Analytics Suite,Software,9,10854,North America,Salesperson_10,Won
O-700492,2024-08-28,C-1648,103,Sales Booster,Software,3,1731,Europe,Salesperson_5,Won
O-700493,2023-09-20,C-1001,103,Sales Booster,Software,6,8922,North America,Salesperson_8,Won
O-700494,2024-02-15,C-5707,102,Analytics Suite,Software,6,6174,Europe,Salesperson_2,Won
O-700495,2024-06-25,C-2090,102,Analytics Suite,Software,13,7332,Europe,Salesperson_7,Won
O-700496,2023-07-05,C-5737,101,CRM Pro,Software,7,2723,Europe,Salesperson_11,Won
O-700497,2024-10-08,C-5677,201,POS Terminal,Hardware,11,10835,Asia,Salesperson_5,Won
O-700498,2024-03-23,C-4171,101,CRM Pro,Software,9,1908,Asia,Salesperson_6,Won
O-700499,2023-05-27,C-5816,101,CRM Pro,Software,4,2420,Europe,Salesperson_2,Won
O-700500,2024-01-06,C-5591,102,Analytics Suite,Software,2,1256,Asia,Salesperson_3,Won
O-700501,2023-08-23,C-2302,103,Sales Booster,Software,6,6288,Europe,Salesperson_3,Won
O-700502,2023-03-04,C-1826,201,POS Terminal,Hardware,8,10712,North America,Salesperson_7,Won
O-700503,2024-10-10,C-3719,102,Analytics Suite,Software,3,139725,Asia,Salesperson_1,Won
O-700504,2023-07-01,C-2763,201,POS Terminal,Hardware,9,0,Europe,Salesperson_4,Won
O-700505,2023-03-01,C-2788,102,Analytics Suite,Software,7,9163,Asia,Salesperson_5,Won
O-700506,2023-03-11,C-2123,201,POS Terminal,Hardware,10,5880,Asia,Salesperson_10,Won
O-700507,2023-03-01,C-2868,201,POS Terminal,Hardware,7,3598,Europe,Salesperson_4,Won
O-700508,2024-10-16,C-1835,102,Analytics Suite,Software,9,12411,Asia,Salesperson_1,Won
O-700509,2024-01-04,C-4892,201,POS Terminal,Hardware,15,543720,North America,Salesperson_1,Won
O-700510,2023-09-23,C-3219,103,Sales Booster,Software,13,505050,Europe,Salesperson_4,Won
O-700511,2024-02-20,C-3216,102,Analytics Suite,Software,13,17576,Asia,Salesperson_1,Won
O-700512,2023-11-18,C-4149,101,CRM Pro,Software,8,4096,Europe,Salesperson_2,Won
O-700513,2024-03-15,C-2813,201,POS Terminal,Hardware,11,8580,Europe,Salesperson_3,Won
O-700514,2023-11-29,C-5729,103,Sales Booster,Software,11,6149,Europe,Salesperson_8,Won
O-700515,2023-03-28,C-1653,103,Sales Booster,Software,2,1076,Asia,Salesperson_4,Won
O-700516,2024-01-24,C-5421,101,CRM Pro,Software,6,5820,North America,Salesperson_3,Won
O-700517,2023-08-19,C-3688,103,Sales Booster,Software,5,3680,Europe,Salesperson_2,Won
