customer_id,segment,city,region,first_purchase_date,first_tx_date,last_tx_date,recency_days,active_months,orders,units,gross_sales,discount_amount,net_sales,avg_order_value,avg_units_per_order,discount_ratio,returns_amount,net_sales_after_returns,return_rate_amount,return_rate_flag,frequency_per_month,rfm_score,churn_risk_bucket,top_category
C00113,price_sensitive,Karachi,Sindh,2025-10-31,2025-02-08,2025-12-19,12.0,9,11,30.0,905969.8400000001,77529.59487000002,828434.8200000001,75312.25636363636,2.727272727272727,0.08557635303841904,13515.550000000001,814919.27,0.016314560510626533,0,1.2222222222222223,545,medium,Electronics
C00114,regular,Lahore,Punjab,2025-02-06,2025-07-30,2025-11-09,52.0,2,2,5.0,33616.15,1147.069196,32468.05,16234.025,2.5,0.03412256299427507,0.0,32468.05,0.0,0,1.0,321,medium,Fashion
C00115,regular,Karachi,Sindh,2025-01-09,2025-04-16,2025-11-18,43.0,2,2,2.0,45605.5,27.930735000000002,45577.64,22788.82,1.0,0.0006124422492901076,0.0,45577.64,0.0,0,1.0,321,medium,Electronics
C00116,price_sensitive,Islamabad,ICT,2025-05-27,2025-02-13,2025-12-22,9.0,5,6,21.0,1121493.37,102043.701652,1019428.23,169904.705,3.5,0.09098912608997411,20633.12,998795.11,0.020239894671153065,0,1.2,535,medium,Electronics
C00117,regular,Islamabad,ICT,2025-05-11,2025-01-13,2025-08-24,129.0,4,4,9.0,66838.81,4698.29442,62139.47,15534.8675,2.25,0.07029290946382798,20291.53,41847.94,0.3265481665678835,1,1.0,221,medium,Fashion
C00118,regular,Lahore,Punjab,2025-02-23,2025-03-13,2025-03-13,293.0,1,1,2.0,7945.129999999999,57.451837,7887.69,7887.69,2.0,0.007231075765909431,0.0,7887.69,0.0,0,1.0,121,medium,Fashion
C00119,regular,Islamabad,ICT,2025-04-26,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111,unknown,
C00120,loyal,Karachi,Sindh,2025-04-14,2025-01-06,2025-12-19,12.0,8,10,28.0,337043.0,12381.748608999998,324659.0,32465.9,2.8,0.03673640636061273,0.0,324659.0,0.0,0,1.25,544,medium,Electronics
C00121,high_return,Islamabad,ICT,2025-08-15,2025-03-15,2025-12-11,20.0,2,2,4.0,15082.199999999999,54.08068,15027.869999999999,7513.9349999999995,2.0,0.0035857288724456646,0.0,15027.869999999999,0.0,0,1.0,421,medium,Fashion
C00122,one_time,Karachi,Sindh,2025-04-09,2025-01-07,2025-11-15,46.0,3,3,8.0,251293.5,1769.259548,249523.28,83174.42666666667,2.6666666666666665,0.0070406100754695205,0.0,249523.28,0.0,0,1.0,323,medium,Electronics
C00123,regular,Islamabad,ICT,2025-12-04,2025-01-23,2025-12-09,22.0,6,6,15.0,104024.72,5059.59492,98963.7,16493.95,2.5,0.0486383901826412,0.0,98963.7,0.0,0,1.0,422,medium,Attach & Addons
C00124,one_time,Lahore,Punjab,2025-06-12,2025-03-07,2025-05-04,241.0,2,2,5.0,444864.5,16072.847304,428788.54,214394.27,2.5,0.03612975929524608,0.0,428788.54,0.0,0,1.0,124,medium,Electronics
C00125,high_return,Islamabad,ICT,2025-06-18,2025-01-14,2025-12-26,5.0,7,10,25.0,727802.2,39443.077720999994,688363.3,68836.33,2.5,0.054194776714057744,30244.15,658119.15,0.04393631967305636,0,1.4285714285714286,555,medium,Electronics
C00126,price_sensitive,Islamabad,ICT,2025-03-09,2025-03-22,2025-09-25,97.0,5,6,11.0,158977.7,13219.546157,145756.07,24292.678333333333,1.8333333333333333,0.08315346213336838,0.0,145756.07,0.0,0,1.2,232,medium,Electronics
C00127,price_sensitive,Islamabad,ICT,2025-10-04,2025-02-25,2025-10-10,82.0,4,4,9.0,374023.33,44539.99538,329479.38,82369.845,2.25,0.11908346834942088,0.0,329479.38,0.0,0,1.0,224,medium,Electronics
C00128,price_sensitive,Karachi,Sindh,2025-05-15,2025-03-09,2025-12-09,22.0,7,9,21.0,301612.72000000003,30957.63039,270651.83999999997,30072.426666666663,2.3333333333333335,0.10264033423391426,2215.39,268436.44999999995,0.008185386805425007,0,1.2857142857142858,443,medium,Electronics
C00129,regular,Karachi,Sindh,2025-05-08,2025-06-15,2025-06-15,199.0,1,1,1.0,35237.93,317.14137,34921.06,34921.06,1.0,0.009,0.0,34921.06,0.0,0,1.0,121,medium,Electronics
C00130,high_return,Lahore,Punjab,2025-01-22,2025-03-02,2025-12-19,12.0,4,4,10.0,320160.64,11781.184378,308381.22,77095.305,2.5,0.03679772872143184,29399.460000000003,278981.75999999995,0.09533479373354839,0,1.0,523,medium,Electronics
C00131,price_sensitive,Karachi,Sindh,2025-02-07,2025-04-11,2025-12-29,2.0,4,4,8.0,308087.39,27104.891122,280991.35,70247.8375,2.0,0.08797793094355469,0.0,280991.35,0.0,0,1.0,523,medium,Electronics
C00132,regular,Islamabad,ICT,2025-02-20,2025-01-07,2025-12-30,1.0,4,4,12.0,305624.27999999997,34858.081237,270763.47,67690.8675,3.0,0.11405534022689559,0.0,270763.47,0.0,0,1.0,523,medium,Electronics
C00133,regular,Islamabad,ICT,2025-10-10,2025-06-10,2025-10-18,74.0,2,2,4.0,47208.880000000005,288.57465800000006,46920.229999999996,23460.114999999998,2.0,0.006112719852705678,0.0,46920.229999999996,0.0,0,1.0,221,medium,Attach & Addons
C00134,one_time,Karachi,Sindh,2025-10-04,2025-04-14,2025-04-14,261.0,1,1,2.0,46830.68,862.60312,45969.9,45969.9,2.0,0.018419615517007226,0.0,45969.9,0.0,0,1.0,121,medium,Electronics
C00135,one_time,Islamabad,ICT,2025-10-11,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111,unknown,
C00136,regular,Lahore,Punjab,2025-11-13,2025-02-25,2025-10-31,61.0,7,7,21.0,264504.76,8451.559993,256051.59,36578.79857142857,3.0,0.031952392815161434,0.0,256051.59,0.0,0,1.0,323,medium,Electronics
C00137,one_time,Lahore,Punjab,2025-01-04,2025-03-31,2025-07-21,163.0,2,2,3.0,26274.79,341.16238799999996,25934.37,12967.185,1.5,0.01298440017979211,0.0,25934.37,0.0,0,1.0,121,medium,Fashion
C00138,loyal,Karachi,Sindh,2025-02-18,2025-01-06,2025-10-18,74.0,5,8,21.0,1466195.45,61624.218902,1404565.18,175570.6475,2.625,0.0420300164633576,0.0,1404565.18,0.0,0,1.6,255,medium,Electronics
C00139,loyal,Karachi,Sindh,2025-06-21,2025-04-19,2025-11-19,42.0,5,7,24.0,597413.87,28258.548699,569147.83,81306.83285714286,3.4285714285714284,0.04730146070930693,0.0,569147.83,0.0,0,1.4,345,medium,Electronics
C00140,regular,Lahore,Punjab,2025-02-15,2025-05-01,2025-05-01,244.0,1,1,2.0,18893.42,88.781429,18804.8,18804.8,2.0,0.00469906607697283,0.0,18804.8,0.0,0,1.0,121,medium,Attach & Addons
C00141,regular,Lahore,Punjab,2025-04-09,2025-01-29,2025-12-12,19.0,6,6,14.0,452201.13,7013.8521949999995,445192.51999999996,74198.75333333333,2.3333333333333335,0.015510470296701823,0.0,445192.51999999996,0.0,0,1.0,424,medium,Electronics
C00142,regular,Karachi,Sindh,2025-02-06,2025-01-10,2025-11-22,39.0,7,11,19.0,382683.48,15131.507721999998,367552.74000000005,33413.88545454546,1.7272727272727273,0.03954053026276441,0.0,367552.74000000005,0.0,0,1.5714285714285714,354,medium,Electronics
C00143,regular,Karachi,Sindh,2025-10-29,2025-03-15,2025-11-14,47.0,4,4,10.0,196777.28,10888.618533,185890.77,46472.6925,2.5,0.05533473444190305,0.0,185890.77,0.0,0,1.0,323,medium,Electronics
C00144,regular,Karachi,Sindh,2025-04-09,2025-04-10,2025-10-23,69.0,5,8,22.0,642072.1,26873.388271,615203.97,76900.49625,2.75,0.04185415979140038,4418.32,610785.65,0.007181878231377473,0,1.6,255,medium,Electronics
C00145,regular,Islamabad,ICT,2025-04-26,2025-09-20,2025-11-04,57.0,2,3,6.0,63869.81,996.8407080000001,62872.75,20957.583333333332,2.0,0.015607384897496957,0.0,62872.75,0.0,0,1.5,352,medium,Electronics
C00146,price_sensitive,Karachi,Sindh,2025-06-10,2025-02-16,2025-10-29,63.0,3,5,13.0,275808.29,16439.757197,259362.18,51872.436,2.6,0.05960573990361204,1310.66,258051.52,0.005053396759697193,0,1.6666666666666667,353,medium,Electronics
C00147,price_sensitive,Karachi,Sindh,2025-05-08,2025-05-16,2025-12-18,13.0,5,5,7.0,57766.659999999996,3712.2294439999996,54052.78,10810.556,1.4,0.06426249057847554,3906.12,50146.659999999996,0.0722649232842418,0,1.0,521,medium,Electronics
C00148,one_time,Islamabad,ICT,2025-08-11,2025-07-15,2025-10-29,63.0,2,2,3.0,58410.9,1799.8805099999997,56611.93,28305.965,1.5,0.030814120480937627,1481.75,55130.18,0.026173811774302697,0,1.0,322,medium,Electronics
C00149,regular,Lahore,Punjab,2025-11-19,2025-08-05,2025-10-20,72.0,3,3,7.0,419889.78,2083.195501,417806.47,139268.82333333333,2.3333333333333335,0.004961291272676367,0.0,417806.47,0.0,0,1.0,224,medium,Electronics
C00150,high_return,Karachi,Sindh,2025-10-07,2025-07-08,2025-09-08,114.0,2,2,7.0,71171.92,841.431534,70329.45999999999,35164.729999999996,3.5,0.011822521213422373,0.0,70329.45999999999,0.0,0,1.0,222,medium,Electronics
C00151,price_sensitive,Islamabad,ICT,2025-12-08,2025-03-03,2025-12-09,22.0,4,4,11.0,266498.17,22207.410784,244292.21999999997,61073.05499999999,2.75,0.08333044382255983,0.0,244292.21999999997,0.0,0,1.0,423,medium,Electronics
C00152,one_time,Karachi,Sindh,2025-05-07,2025-03-01,2025-04-21,254.0,2,2,6.0,63687.15,840.627127,62848.43000000001,31424.215000000004,3.0,0.013199320852008607,0.0,62848.43000000001,0.0,0,1.0,122,medium,Electronics
C00153,one_time,Karachi,Sindh,2025-09-30,2025-07-09,2025-11-16,45.0,3,4,11.0,85015.11,1818.077164,83197.0,20799.25,2.75,0.021385341546932068,3871.64,79325.36,0.04653581258939625,0,1.3333333333333333,342,medium,Attach & Addons
C00154,regular,Islamabad,ICT,2025-10-26,2025-01-26,2025-09-18,104.0,4,4,9.0,46955.75,387.88561300000003,46567.97,11641.9925,2.25,0.008260662709039895,3075.72,43492.25,0.06604797245832274,0,1.0,221,medium,Fashion
C00155,regular,Lahore,Punjab,2025-02-08,2025-06-17,2025-12-08,23.0,4,4,8.0,262591.85,2170.915931,260420.05,65105.0125,2.0,0.008267263172866942,0.0,260420.05,0.0,0,1.0,423,medium,Electronics
C00156,price_sensitive,Islamabad,ICT,2025-09-04,2025-01-22,2025-08-10,143.0,4,5,16.0,103769.17,6297.469842,97470.97,19494.194,3.2,0.06068729124459606,0.0,97470.97,0.0,0,1.25,142,medium,Fashion
C00157,one_time,Karachi,Sindh,2025-11-02,2025-08-20,2025-08-20,133.0,1,1,4.0,31934.08,1938.2449569999999,29996.66,29996.66,4.0,0.060695186991452384,0.0,29996.66,0.0,0,1.0,121,medium,Attach & Addons
C00158,regular,Lahore,Punjab,2025-01-13,2025-02-19,2025-11-18,43.0,4,6,17.0,118438.23999999999,2626.2456469999997,115811.89,19301.981666666667,2.8333333333333335,0.022173967183234063,29139.309999999998,86672.58,0.25160896692040857,1,1.5,352,medium,Fashion
C00159,loyal,Islamabad,ICT,2025-11-09,2025-02-01,2025-12-16,15.0,6,10,23.0,702479.3099999999,18450.574586,684012.9400000001,68401.29400000001,2.3,0.026264936665536812,0.0,684012.9400000001,0.0,0,1.6666666666666667,455,medium,Electronics
C00160,high_return,Islamabad,ICT,2025-01-20,2025-03-22,2025-12-28,3.0,6,7,25.0,182526.08000000002,2886.448544,179638.3,25662.614285714284,3.5714285714285716,0.01581389653467603,0.0,179638.3,0.0,0,1.1666666666666667,533,medium,Electronics
C00161,high_return,Lahore,Punjab,2025-05-22,2025-01-03,2025-11-15,46.0,3,4,11.0,124316.39,6609.589161,117706.90999999999,29426.727499999997,2.75,0.053167479855230675,0.0,117706.90999999999,0.0,0,1.3333333333333333,342,medium,Electronics
C00162,regular,Karachi,Sindh,2025-05-23,2025-05-22,2025-10-06,86.0,3,3,9.0,519591.58,31919.301520000005,487662.01,162554.00333333333,3.0,0.06143152188878812,6876.32,480785.69,0.014100585772510759,0,1.0,224,medium,Electronics
C00163,one_time,Islamabad,ICT,2025-11-18,2025-10-15,2025-11-26,35.0,2,2,8.0,73381.3,328.586254,73053.06,36526.53,4.0,0.0044777927619161825,0.0,73053.06,0.0,0,1.0,422,medium,Attach & Addons
C00164,one_time,Islamabad,ICT,2025-12-08,2025-10-12,2025-12-12,19.0,2,2,4.0,52653.909999999996,40.414663999999995,52613.45,26306.725,2.0,0.0007675529509584378,1363.97,51249.479999999996,0.025924359645679955,0,1.0,421,medium,Attach & Addons
C00165,price_sensitive,Islamabad,ICT,2025-07-05,2025-01-17,2025-11-07,54.0,6,7,18.0,286404.07,27165.901416,259242.37,37034.624285714286,2.5714285714285716,0.09485165981056065,0.0,259242.37,0.0,0,1.1666666666666667,333,medium,Electronics
C00166,one_time,Karachi,Sindh,2025-05-05,2025-01-21,2025-11-06,55.0,4,5,11.0,121711.84,3964.787023,117747.42,23549.484,2.2,0.032575195831399804,5293.99,112453.43,0.04496056049465882,0,1.25,342,medium,Electronics
C00167,regular,Islamabad,ICT,2025-02-27,2025-02-23,2025-10-22,70.0,3,4,5.0,382661.80999999994,2202.952328,380463.85000000003,95115.96250000001,1.25,0.005756917127423822,0.0,380463.85000000003,0.0,0,1.3333333333333333,244,medium,Electronics
C00168,loyal,Lahore,Punjab,2025-06-29,2025-01-10,2025-10-16,76.0,7,11,36.0,1612766.08,35261.641479,1577488.6,143408.05454545456,3.272727272727273,0.021864076828178328,31876.18,1545612.4200000002,0.020206916233816204,0,1.5714285714285714,255,medium,Electronics
C00169,loyal,Lahore,Punjab,2025-09-28,2025-01-28,2025-12-08,23.0,6,6,18.0,436455.25,16911.585038,419532.85000000003,69922.14166666668,3.0,0.03874758073823147,4680.13,414852.72000000003,0.011155574587305856,0,1.0,424,medium,Electronics
C00170,one_time,Islamabad,ICT,2025-04-11,2025-06-19,2025-11-27,34.0,3,3,8.0,35535.51,246.21568100000002,35289.06,11763.019999999999,2.6666666666666665,0.0069287223118508785,0.0,35289.06,0.0,0,1.0,421,medium,Fashion
C00171,one_time,Islamabad,ICT,2025-02-22,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111,unknown,
C00172,price_sensitive,Lahore,Punjab,2025-04-18,2025-04-09,2025-10-30,62.0,4,7,18.0,885935.91,90089.025081,795846.34,113692.33428571429,2.5714285714285716,0.10168797095153305,0.0,795846.34,0.0,0,1.75,355,medium,Electronics
C00173,high_return,Lahore,Punjab,2025-07-15,2025-03-31,2025-09-07,115.0,3,3,6.0,31451.620000000003,477.48850200000004,30974.010000000002,10324.67,2.0,0.015181682279005024,0.0,30974.010000000002,0.0,0,1.0,221,medium,Fashion
C00174,regular,Islamabad,ICT,2025-12-16,2025-03-21,2025-04-24,251.0,2,2,3.0,229235.3,14460.987161,214773.28999999998,107386.64499999999,1.5,0.06308359646616381,0.0,214773.28999999998,0.0,0,1.0,123,medium,Electronics
C00175,one_time,Lahore,Punjab,2025-11-07,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111,unknown,
C00176,loyal,Karachi,Sindh,2025-05-24,2025-01-17,2025-12-27,4.0,8,12,35.0,540049.37,19440.987265,520605.37,43383.78083333333,2.9166666666666665,0.035998537068935015,210451.35,310154.02,0.40424352518684165,1,1.5,554,medium,Electronics
C00177,regular,Karachi,Sindh,2025-05-04,2025-03-28,2025-05-23,222.0,2,2,6.0,72949.68000000001,1767.386448,71182.14000000001,35591.07000000001,3.0,0.024227473622913765,60060.729999999996,11121.410000000018,0.843761229993928,1,1.0,121,medium,Electronics
C00178,regular,Karachi,Sindh,2025-05-27,2025-12-20,2025-12-22,9.0,1,2,6.0,27781.29,752.5657590000001,27028.56,13514.28,3.0,0.027088942198148468,0.0,27028.56,0.0,0,2.0,551,medium,Fashion
C00179,regular,Karachi,Sindh,2025-11-15,2025-06-02,2025-12-24,7.0,2,4,9.0,99458.72,1076.063857,98381.48999999999,24595.372499999998,2.25,0.010819200739764197,23090.2,75291.29,0.23470065354773548,1,2.0,552,medium,Electronics
C00180,one_time,Lahore,Punjab,2025-02-27,2025-09-19,2025-11-16,45.0,2,2,9.0,369693.12,7487.890664,362204.52,181102.26,4.5,0.02025434139537138,103764.87,258439.65000000002,0.28648143319691316,1,1.0,323,medium,Electronics
C00181,loyal,Karachi,Sindh,2025-08-17,2025-02-02,2025-11-05,56.0,6,9,27.0,238820.59,12011.567645,226808.92,25200.991111111114,3.0,0.05029536040003921,0.0,226808.92,0.0,0,1.5,353,medium,Attach & Addons
C00182,price_sensitive,Islamabad,ICT,2025-11-14,2025-06-27,2025-11-14,47.0,2,3,9.0,230212.62,38799.537962,191412.52,63804.17333333333,3.0,0.16853784107057207,45432.62,145979.9,0.2373544844402028,1,1.5,352,medium,Electronics
C00183,regular,Islamabad,ICT,2025-05-09,2025-01-16,2025-10-29,63.0,6,7,23.0,245836.78,2831.0645099999997,243006.07,34715.15285714286,3.2857142857142856,0.011516033158260533,1784.21,241221.86000000002,0.007342244578499624,0,1.1666666666666667,333,medium,Electronics
C00184,price_sensitive,Karachi,Sindh,2025-01-01,2025-05-04,2025-12-26,5.0,3,4,9.0,38779.19,3644.9033640000002,35134.479999999996,8783.619999999999,2.25,0.09399121962062643,9972.28,25162.199999999997,0.2838317231392069,1,1.3333333333333333,541,medium,Fashion
C00185,one_time,Islamabad,ICT,2025-04-06,2025-12-11,2025-12-11,20.0,1,1,2.0,108296.27,6569.570387,101726.93999999999,101726.93999999999,2.0,0.06066294238019462,0.0,101726.93999999999,0.0,0,1.0,422,medium,Electronics
C00186,one_time,Karachi,Sindh,2025-02-17,2025-07-12,2025-12-03,28.0,2,2,3.0,22334.32,1067.926465,21265.95,10632.975,1.5,0.047815490464898865,0.0,21265.95,0.0,0,1.0,421,medium,Electronics
C00187,price_sensitive,Karachi,Sindh,2025-08-25,2025-01-31,2025-12-17,14.0,5,6,21.0,293769.58,23804.714369,269961.53,44993.58833333334,3.5,0.0810319243027137,11611.76,258349.77000000002,0.043012647024188964,0,1.2,533,medium,Attach & Addons
C00188,price_sensitive,Karachi,Sindh,2025-09-29,2025-04-29,2025-12-24,7.0,5,5,13.0,355494.94,27133.421059,328353.75,65670.75,2.6,0.07632575883921161,0.0,328353.75,0.0,0,1.0,524,medium,Electronics
C00189,one_time,Islamabad,ICT,2025-07-11,2025-03-04,2025-09-08,114.0,2,3,7.0,47653.04,2842.24457,44809.99,14936.663333333332,2.3333333333333335,0.05964455929779086,0.0,44809.99,0.0,0,1.5,251,medium,Electronics
C00190,one_time,Islamabad,ICT,2025-10-05,2025-09-02,2025-09-02,120.0,1,1,4.0,21043.21,259.934947,20783.45,20783.45,4.0,0.012352438007319227,0.0,20783.45,0.0,0,1.0,221,medium,Attach & Addons
C00191,regular,Karachi,Sindh,2025-03-17,2025-01-17,2025-10-14,78.0,2,2,3.0,23218.95,308.58927900000003,22910.7,11455.35,1.5,0.01329040628452191,0.0,22910.7,0.0,0,1.0,221,medium,Fashion
C00192,high_return,Karachi,Sindh,2025-03-27,2025-01-10,2025-10-21,71.0,7,7,21.0,595778.21,23911.498393,571876.63,81696.66142857143,3.0,0.04013489918169381,0.0,571876.63,0.0,0,1.0,225,medium,Electronics
C00193,loyal,Karachi,Sindh,2025-08-08,2025-05-07,2025-12-25,6.0,5,5,18.0,272095.9,7611.735507,264490.08,52898.016,3.6,0.027974458663287464,0.0,264490.08,0.0,0,1.0,523,medium,Electronics
C00194,loyal,Karachi,Sindh,2025-04-04,2025-01-10,2025-11-22,39.0,9,11,37.0,376683.33,20493.479119,356194.35,32381.304545454543,3.3636363636363638,0.05440505986553745,5008.53,351185.81999999995,0.014061228090788077,0,1.2222222222222223,344,medium,Electronics
C00195,regular,Lahore,Punjab,2025-07-23,2025-01-08,2025-04-01,274.0,2,3,7.0,124094.8,95.65423299999999,123998.70000000001,41332.9,2.3333333333333335,0.0007708158037242495,0.0,123998.70000000001,0.0,0,1.5,152,medium,Electronics
C00196,loyal,Karachi,Sindh,2025-12-07,2025-03-02,2025-06-27,187.0,4,5,16.0,152773.33000000002,11669.295282000001,141106.2,28221.24,3.2,0.07638306556517423,5516.55,135589.65000000002,0.039095022047224,0,1.25,142,medium,Attach & Addons
C00197,one_time,Islamabad,ICT,2025-10-16,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111,unknown,
C00198,one_time,Karachi,Sindh,2025-12-23,2025-02-16,2025-11-29,32.0,3,3,5.0,36923.56,1940.530703,34983.87,11661.29,1.6666666666666667,0.05255535227372442,0.0,34983.87,0.0,0,1.0,421,medium,Fashion
C00199,one_time,Lahore,Punjab,2025-01-10,2025-11-07,2025-11-07,54.0,1,1,1.0,5826.85,0.0,5826.85,5826.85,1.0,0.0,0.0,5826.85,0.0,0,1.0,321,medium,Fashion
C00200,regular,Islamabad,ICT,2025-04-10,2025-02-07,2025-08-17,136.0,3,5,14.0,623558.78,40826.288142000005,582727.68,116545.53600000001,2.8,0.06547303871176348,3130.48,579597.2000000001,0.005372114810128806,0,1.6666666666666667,155,medium,Electronics
C00201,loyal,Lahore,Punjab,2025-08-11,2025-02-20,2025-07-25,159.0,5,8,26.0,155146.24,5647.929374,149498.99,18687.37375,3.25,0.03640390752621527,0.0,149498.99,0.0,0,1.6,153,medium,Fashion
C00202,loyal,Karachi,Sindh,2025-05-27,2025-02-09,2025-12-07,24.0,7,11,30.0,1082956.2,29998.680668999998,1052940.86,95721.89636363638,2.727272727272727,0.027700733112751928,0.0,1052940.86,0.0,0,1.5714285714285714,455,medium,Electronics
C00203,one_time,Islamabad,ICT,2025-09-14,2025-01-12,2025-12-15,16.0,3,4,10.0,80661.22,3310.665699,77349.9,19337.475,2.5,0.04104408164171085,4286.64,73063.26,0.05541881760674546,0,1.3333333333333333,442,medium,Fashion
C00204,one_time,Karachi,Sindh,2025-01-04,2025-12-08,2025-12-19,12.0,1,2,5.0,175393.72,3895.362256,171504.39,85752.195,2.5,0.022209245895463074,0.0,171504.39,0.0,0,2.0,553,medium,Electronics
C00205,high_return,Islamabad,ICT,2025-12-02,2025-02-12,2025-11-10,51.0,5,5,13.0,573366.09,21377.753062,551982.97,110396.594,2.6,0.03728464838581577,0.0,551982.97,0.0,0,1.0,325,medium,Electronics
C00206,high_return,Islamabad,ICT,2025-06-09,2025-08-13,2025-11-18,43.0,3,3,9.0,89212.97,3349.307754,85863.54,28621.179999999997,3.0,0.03754283434348167,2007.93,83855.61,0.023385129474046844,0,1.0,322,medium,Electronics
C00207,regular,Islamabad,ICT,2025-06-01,2025-01-24,2025-11-25,36.0,7,7,15.0,321418.24,16968.758974,304456.91,43493.84428571428,2.142857142857143,0.05279339148269868,22966.8,281490.11,0.0754353054427308,0,1.0,323,medium,Electronics
C00208,regular,Lahore,Punjab,2025-06-12,2025-01-07,2025-07-14,170.0,4,5,11.0,71050.59,750.185324,70300.18,14060.035999999998,2.2,0.010558467199216784,6394.8099999999995,63905.369999999995,0.09096434745970779,0,1.25,142,medium,Fashion
C00209,high_return,Karachi,Sindh,2025-06-28,2025-01-01,2025-12-25,6.0,5,6,21.0,165373.23,3098.024025,162274.35,27045.725000000002,3.5,0.01873352794161425,0.0,162274.35,0.0,0,1.2,533,medium,Attach & Addons
C00210,regular,Lahore,Punjab,2025-09-25,2025-01-25,2025-12-08,23.0,3,3,8.0,141385.82,3874.9800779999996,137507.98,45835.99333333334,2.6666666666666665,0.02740713374226637,0.0,137507.98,0.0,0,1.0,422,medium,Electronics
C00211,one_time,Lahore,Punjab,2025-06-17,2025-01-12,2025-12-21,10.0,4,4,9.0,332256.36,19131.884689,313118.81,78279.7025,2.25,0.05758169591998179,20544.55,292574.26,0.06561263438628934,0,1.0,523,medium,Electronics
C00212,regular,Karachi,Sindh,2025-02-13,2025-03-23,2025-10-12,80.0,5,6,18.0,346992.31,6012.856723000001,340976.15,56829.35833333334,3.0,0.017328501380909567,62986.08,277990.07,0.18472283178750185,1,1.2,233,medium,Electronics
