sales_date,channel_type,store_id,city,region,store_type,orders,units,gross_sales,discount_amount,net_sales,avg_order_value,discount_ratio,returns_amount,net_sales_after_returns
2025-01-29,store,S003,Islamabad,ICT,mall,2,5,40943.19,299.426738,40643.880000000005,20321.940000000002,0.007313224445872439,0.0,40643.880000000005
2025-01-29,store,S004,Karachi,Sindh,flagship,5,20,348377.32,53572.822926,294810.15,58962.030000000006,0.15377815905467096,0.0,294810.15
2025-01-29,store,S005,Lahore,Punjab,high_street,5,15,335379.85000000003,27671.179157,307697.94999999995,61539.58999999999,0.08250698173131152,0.0,307697.94999999995
2025-01-29,store,S006,Islamabad,ICT,mall,3,9,68683.12,5166.131314,63516.22,21172.073333333334,0.07521689920318123,13433.02,50083.2
2025-01-30,online,ONLINE,,,,4,14,128440.27,2917.210161,125524.06,31381.015,0.02271258197292796,0.0,125524.06
2025-01-30,store,S001,Karachi,Sindh,flagship,2,5,258546.6,512.173478,258034.88999999998,129017.44499999999,0.0019809716236840864,0.0,258034.88999999998
2025-01-30,store,S002,Lahore,Punjab,mall,4,12,322856.04,17994.902952,304856.71,76214.1775,0.05573661546489885,22892.83,281963.88
2025-01-30,store,S003,Islamabad,ICT,mall,2,4,11813.009999999998,0.0,11813.009999999998,5906.504999999999,0.0,0.0,11813.009999999998
2025-01-30,store,S004,Karachi,Sindh,flagship,6,17,788413.48,76188.523269,712222.79,118703.79833333334,0.09663523671487707,0.0,712222.79
2025-01-30,store,S005,Lahore,Punjab,high_street,5,14,516299.69999999995,34585.400831,481719.06,96343.812,0.06698706358148185,20055.92,461663.14
2025-01-30,store,S006,Islamabad,ICT,mall,4,12,636192.06,31659.953438000004,604539.69,151134.9225,0.049764772980662474,0.0,604539.69
2025-01-31,online,ONLINE,,,,9,35,425753.38,22218.119349,403538.18,44837.57555555555,0.052185420933123304,7907.92,395630.26
2025-01-31,store,S001,Karachi,Sindh,flagship,4,14,703660.37,6367.6322549999995,697288.75,174322.1875,0.009049297823891944,0.0,697288.75
2025-01-31,store,S002,Lahore,Punjab,mall,1,5,39170.43,412.84380500000003,38757.36,38757.36,0.010539680187324981,0.0,38757.36
2025-01-31,store,S003,Islamabad,ICT,mall,3,6,36370.31,78.514091,36291.44,12097.146666666667,0.002158741319499339,0.0,36291.44
2025-01-31,store,S004,Karachi,Sindh,flagship,4,9,479871.75,53424.580032,426457.29,106614.3225,0.11133095463944272,0.0,426457.29
2025-01-31,store,S005,Lahore,Punjab,high_street,5,25,1425267.66,94071.7071,1331205.14,266241.028,0.0660028356357991,0.0,1331205.14
2025-01-31,store,S006,Islamabad,ICT,mall,4,11,154230.98,5641.955926,148589.56000000003,37147.39000000001,0.03658121037679978,0.0,148589.56000000003
2025-02-01,online,ONLINE,,,,11,31,766681.74,23887.358833,742793.5299999999,67526.68454545454,0.03115681199476591,19814.36,722979.1699999999
2025-02-01,store,S001,Karachi,Sindh,flagship,7,21,694037.74,8892.230701,685142.59,97877.51285714285,0.012812315798561617,221669.02000000002,463473.56999999995
2025-02-01,store,S002,Lahore,Punjab,mall,4,4,33124.07,67.987527,33056.14,8264.035,0.002052511270505104,5015.31,28040.829999999998
2025-02-01,store,S003,Islamabad,ICT,mall,1,3,21353.440000000002,17.038079999999997,21336.72,21336.72,0.000797907971736638,0.0,21336.72
2025-02-01,store,S004,Karachi,Sindh,flagship,7,20,858408.55,104349.69428300002,754071.63,107724.51857142858,0.12156180676788461,0.0,754071.63
2025-02-01,store,S005,Lahore,Punjab,high_street,2,7,342355.01999999996,27576.107072000003,314776.35,157388.175,0.08054827725908621,0.0,314776.35
2025-02-01,store,S006,Islamabad,ICT,mall,3,6,31334.65,994.499742,30340.55,10113.516666666666,0.03173801979597666,0.0,30340.55
2025-02-02,online,ONLINE,,,,5,12,179719.13,7090.978391,172630.3,34526.06,0.039455890928250095,0.0,172630.3
2025-02-02,store,S001,Karachi,Sindh,flagship,5,12,252154.83,3511.344101,248643.31000000003,49728.662000000004,0.013925349361739375,3293.92,245349.39
2025-02-02,store,S002,Lahore,Punjab,mall,5,13,546392.5,4934.968542,541458.1900000001,108291.638,0.009031911203027126,0.0,541458.1900000001
2025-02-02,store,S003,Islamabad,ICT,mall,1,2,9218.77,107.43272,9111.119999999999,9111.119999999999,0.011653693497071734,0.0,9111.119999999999
2025-02-02,store,S004,Karachi,Sindh,flagship,3,7,688601.78,75464.228061,613147.36,204382.45333333334,0.10959052133295386,5963.41,607183.95
2025-02-02,store,S005,Lahore,Punjab,high_street,3,9,273125.34,18032.958368,255098.31,85032.77,0.06602447933977858,0.0,255098.31
2025-02-02,store,S006,Islamabad,ICT,mall,4,8,302024.41000000003,10626.512243,291398.13,72849.5325,0.03518428276376733,15253.79,276144.34
2025-02-03,online,ONLINE,,,,17,33,734301.45,24567.051607999998,709742.94,41749.58470588235,0.033456357205885946,0.0,709742.94
2025-02-03,store,S001,Karachi,Sindh,flagship,4,14,384703.1,16122.485996,368569.14,92142.285,0.0419089058445331,0.0,368569.14
2025-02-03,store,S002,Lahore,Punjab,mall,3,5,133509.47,965.253038,132544.23,44181.41,0.007229846976398003,0.0,132544.23
2025-02-03,store,S003,Islamabad,ICT,mall,4,14,94514.86,3000.613751,91514.47,22878.6175,0.03174753420784837,1020.58,90493.89
2025-02-03,store,S004,Karachi,Sindh,flagship,8,21,1005109.8,87711.950583,917412.96,114676.62,0.08726603857906867,315648.27,601764.69
2025-02-03,store,S005,Lahore,Punjab,high_street,2,5,62178.009999999995,5131.340091,57046.01,28523.005,0.08252660532236397,0.0,57046.01
2025-02-03,store,S006,Islamabad,ICT,mall,3,8,137363.57,590.0027600000001,136777.04,45592.34666666667,0.004295190930171661,0.0,136777.04
2025-02-04,online,ONLINE,,,,2,4,116479.06999999999,4531.808595,111949.35,55974.675,0.03890663442797063,0.0,111949.35
2025-02-04,store,S001,Karachi,Sindh,flagship,3,8,67133.16,663.788317,66470.03,22156.676666666666,0.009887637003829403,0.0,66470.03
2025-02-04,store,S002,Lahore,Punjab,mall,5,15,117904.3,2696.241611,115207.77,23041.554,0.0228680515553716,0.0,115207.77
2025-02-04,store,S003,Islamabad,ICT,mall,2,4,203359.74000000002,3827.343922,199526.73,99763.365,0.018820558690722165,0.0,199526.73
2025-02-04,store,S004,Karachi,Sindh,flagship,2,4,14373.99,1678.946375,12694.76,6347.38,0.1168044763492948,0.0,12694.76
2025-02-04,store,S005,Lahore,Punjab,high_street,8,22,265006.12,19529.315218,245472.72999999998,30684.091249999998,0.07369382721425452,0.0,245472.72999999998
2025-02-04,store,S006,Islamabad,ICT,mall,4,13,301119.39,18704.483789,282419.57,70604.8925,0.06211650398534615,7420.9,274998.67
2025-02-05,online,ONLINE,,,,11,28,430042.42,16271.200382,413767.99,37615.27181818182,0.03783626829650898,13184.49,400583.5
2025-02-05,store,S001,Karachi,Sindh,flagship,3,7,61790.69,360.93314,61428.86,20476.286666666667,0.005841222035228931,8262.62,53166.24
2025-02-05,store,S002,Lahore,Punjab,mall,3,13,204638.12000000002,2670.640441,201967.16,67322.38666666667,0.013050552072116377,0.0,201967.16
2025-02-05,store,S003,Islamabad,ICT,mall,2,9,248099.91999999998,349.92889799999995,247749.88999999998,123874.94499999999,0.0014104353520146236,0.0,247749.88999999998
2025-02-05,store,S004,Karachi,Sindh,flagship,4,10,271512.42,20036.569312,251467.22999999998,62866.807499999995,0.07379614277682031,0.0,251467.22999999998
2025-02-05,store,S005,Lahore,Punjab,high_street,4,11,88000.96,6529.792826999999,81470.69,20367.6725,0.07420138174629003,0.0,81470.69
2025-02-06,online,ONLINE,,,,4,14,421620.6,20138.274273,401487.45999999996,100371.86499999999,0.047763971383276815,3982.46,397504.99999999994
2025-02-06,store,S001,Karachi,Sindh,flagship,3,5,27317.08,453.95871000000005,26863.11,8954.37,0.016618127193682487,5412.78,21450.33
2025-02-06,store,S002,Lahore,Punjab,mall,1,4,35296.95,681.323452,34615.96,34615.96,0.019302615438444398,0.0,34615.96
2025-02-06,store,S003,Islamabad,ICT,mall,4,6,475819.9,1823.1670430000001,474003.36,118500.84,0.0038316326051096223,0.0,474003.36
2025-02-06,store,S004,Karachi,Sindh,flagship,3,8,319455.57,40768.16777099999,278697.04000000004,92899.01333333335,0.12761764576839274,0.0,278697.04000000004
2025-02-06,store,S005,Lahore,Punjab,high_street,9,27,500712.39999999997,23567.614003000002,477157.8,53017.53333333333,0.047068165284103215,0.0,477157.8
2025-02-07,online,ONLINE,,,,4,8,61297.17999999999,2028.0988820000002,59268.7,14817.175,0.0330863325523295,0.0,59268.7
2025-02-07,store,S001,Karachi,Sindh,flagship,3,11,520720.63,20729.747426,500000.8,166666.93333333332,0.03980972950121066,0.0,500000.8
2025-02-07,store,S002,Lahore,Punjab,mall,4,15,613960.66,18451.216109,595498.05,148874.5125,0.030052766099052667,189323.0,406175.05000000005
2025-02-07,store,S003,Islamabad,ICT,mall,2,5,26833.75,1066.749965,25767.059999999998,12883.529999999999,0.03975403978199096,0.0,25767.059999999998
2025-02-07,store,S004,Karachi,Sindh,flagship,3,6,26146.06,3525.347816,22620.809999999998,7540.2699999999995,0.13483285114468488,0.0,22620.809999999998
2025-02-07,store,S005,Lahore,Punjab,high_street,1,4,23847.85,2242.141704,21605.87,21605.87,0.09401860981178597,0.0,21605.87
2025-02-07,store,S006,Islamabad,ICT,mall,6,16,899792.12,48071.30370599999,851704.61,141950.76833333334,0.05342489963792969,0.0,851704.61
2025-02-08,online,ONLINE,,,,6,14,644271.1799999999,11303.631615,632972.22,105495.37,0.017544835103442003,0.0,632972.22
2025-02-08,store,S001,Karachi,Sindh,flagship,3,8,281972.33,1836.528793,280135.43,93378.47666666667,0.006513152524575726,225570.26,54565.169999999984
2025-02-08,store,S002,Lahore,Punjab,mall,2,8,331246.51,4157.931127,327089.79,163544.895,0.012552377161649189,0.0,327089.79
2025-02-08,store,S003,Islamabad,ICT,mall,2,6,38205.41,736.620706,37468.32,18734.16,0.019280533987202336,0.0,37468.32
2025-02-08,store,S004,Karachi,Sindh,flagship,5,11,317627.72,26907.693854999998,290719.59,58143.918000000005,0.08471456412872277,11774.54,278945.05000000005
2025-02-08,store,S005,Lahore,Punjab,high_street,4,15,785948.65,51237.659869999996,734722.32,183680.58,0.06519212148274571,0.0,734722.32
2025-02-08,store,S006,Islamabad,ICT,mall,1,1,3304.77,169.53470099999998,3135.1,3135.1,0.0513,0.0,3135.1
2025-02-09,online,ONLINE,,,,5,14,410409.89,8340.082971,402059.91000000003,80411.982,0.0203213498851112,6192.92,395866.99000000005
2025-02-09,store,S001,Karachi,Sindh,flagship,6,17,796468.07,24804.073419,771653.59,128608.93166666666,0.031142583555170016,10654.470000000001,760999.12
2025-02-09,store,S002,Lahore,Punjab,mall,2,5,381967.80000000005,20752.849019,361221.05,180610.525,0.054331409660709616,0.0,361221.05
2025-02-09,store,S003,Islamabad,ICT,mall,5,12,467542.85,6231.937953,461315.52999999997,92263.106,0.013329126844737332,341924.56,119390.96999999997
2025-02-09,store,S004,Karachi,Sindh,flagship,3,15,402197.71,45973.644608999995,356215.11,118738.37,0.11430608247123036,0.0,356215.11
2025-02-09,store,S005,Lahore,Punjab,high_street,1,2,227520.44,13997.421184,213524.91,213524.91,0.0615215986045034,0.0,213524.91
2025-02-09,store,S006,Islamabad,ICT,mall,3,5,80188.70999999999,1694.7338929999999,78496.19,26165.396666666667,0.021134320442366513,0.0,78496.19
2025-02-10,online,ONLINE,,,,3,8,201301.38,4554.721085,196745.84999999998,65581.95,0.022626377846987438,0.0,196745.84999999998
2025-02-10,store,S001,Karachi,Sindh,flagship,4,11,85840.74,268.40734399999997,85573.19,21393.2975,0.00312680603638785,0.0,85573.19
2025-02-10,store,S002,Lahore,Punjab,mall,7,42,913578.26,5584.601619,907994.44,129713.49142857142,0.006112888039827042,196108.13,711886.3099999999
2025-02-10,store,S003,Islamabad,ICT,mall,3,5,22823.09,1173.719278,21649.19,7216.3966666666665,0.05142683475375157,0.0,21649.19
2025-02-10,store,S004,Karachi,Sindh,flagship,4,13,265545.33,24576.447461,240973.22,60243.305,0.09255085548294145,0.0,240973.22
2025-02-10,store,S005,Lahore,Punjab,high_street,4,11,441155.23,23957.806168,417212.43,104303.1075,0.0543069752748936,27091.02,390121.41
2025-02-10,store,S006,Islamabad,ICT,mall,3,10,297109.32,4071.245564,293039.16000000003,97679.72000000002,0.013702853764398908,0.0,293039.16000000003
2025-02-11,online,ONLINE,,,,9,25,476819.39,20545.500996000002,456283.3,50698.14444444444,0.04308864410065204,0.0,456283.3
2025-02-11,store,S001,Karachi,Sindh,flagship,2,6,33281.25,2328.4439390000002,30952.520000000004,15476.260000000002,0.06996263478685447,0.0,30952.520000000004
2025-02-11,store,S002,Lahore,Punjab,mall,2,9,64908.12,4394.259639,60513.93,30256.965,0.06769969056259832,7784.55,52729.38
2025-02-11,store,S003,Islamabad,ICT,mall,6,13,304498.65,4042.398354,300463.13999999996,50077.189999999995,0.013275587113440403,227977.19,72485.94999999995
2025-02-11,store,S004,Karachi,Sindh,flagship,3,10,46581.29,4376.4229860000005,42205.009999999995,14068.336666666664,0.09395237843348693,0.0,42205.009999999995
2025-02-11,store,S005,Lahore,Punjab,high_street,3,14,308741.51,59353.50118099999,249379.69,83126.56333333334,0.19224334680814378,0.0,249379.69
2025-02-11,store,S006,Islamabad,ICT,mall,4,15,366971.89,4653.311798,362313.93,90578.4825,0.012680294934851821,0.0,362313.93
2025-02-12,online,ONLINE,,,,7,23,461877.51999999996,11184.155745,450682.75,64383.25,0.024214548794234455,0.0,450682.75
2025-02-12,store,S001,Karachi,Sindh,flagship,6,18,149738.7,6247.3416,143490.84,23915.14,0.041721623067383376,0.0,143490.84
2025-02-12,store,S002,Lahore,Punjab,mall,1,2,221061.38999999998,965.759133,220091.73,220091.73,0.004368737267959819,0.0,220091.73
2025-02-12,store,S003,Islamabad,ICT,mall,3,9,70378.57,459.539916,69919.39,23306.463333333333,0.006529543240222129,5678.58,64240.81
2025-02-12,store,S004,Karachi,Sindh,flagship,1,2,9925.1,535.598532,9389.6,9389.6,0.05396404388872656,0.0,9389.6
2025-02-12,store,S005,Lahore,Punjab,high_street,2,4,221888.92,12473.907768,209406.27,104703.135,0.05621690243929259,200201.14,9205.129999999976
2025-02-12,store,S006,Islamabad,ICT,mall,6,18,548995.05,13621.69152,535366.58,89227.76333333332,0.024812047977481762,7308.09,528058.49
2025-02-13,online,ONLINE,,,,7,17,684269.19,19204.758637,665046.4,95006.62857142858,0.028066087027825995,3606.52,661439.88
2025-02-13,store,S001,Karachi,Sindh,flagship,5,17,958194.06,65650.470596,892552.33,178510.466,0.06851479604872523,0.0,892552.33
2025-02-13,store,S002,Lahore,Punjab,mall,4,18,137058.6,3684.549598,133375.33,33343.8325,0.02688302374312885,0.0,133375.33
2025-02-13,store,S003,Islamabad,ICT,mall,3,6,271342.83999999997,98.38246799999999,271244.17,90414.72333333333,0.00036257624487161705,0.0,271244.17
2025-02-13,store,S004,Karachi,Sindh,flagship,5,11,477166.21,32761.828866,444413.11,88882.622,0.06865915519458093,0.0,444413.11
2025-02-13,store,S005,Lahore,Punjab,high_street,2,3,18105.420000000002,939.7535940000001,17165.4,8582.7,0.051904545379228985,3481.26,13684.140000000001
2025-02-13,store,S006,Islamabad,ICT,mall,6,16,178779.98,11158.648573,167619.32,27936.553333333333,0.06241553765136342,4045.3,163574.02000000002
2025-02-14,online,ONLINE,,,,5,13,351893.83,16360.748848000001,335540.34,67108.068,0.04649342345104488,3968.3,331572.04000000004
2025-02-14,store,S001,Karachi,Sindh,flagship,2,3,153564.59,289.02441600000003,153275.36000000002,76637.68000000001,0.001882103263519279,0.0,153275.36000000002
2025-02-14,store,S002,Lahore,Punjab,mall,2,5,158861.98,5001.75015,153856.65,76928.325,0.03148487857195283,0.0,153856.65
2025-02-14,store,S003,Islamabad,ICT,mall,3,14,70728.62,1041.410869,69687.02,23229.006666666668,0.014724037723343112,0.0,69687.02
2025-02-14,store,S004,Karachi,Sindh,flagship,10,25,846839.37,121950.81351,724898.23,72489.823,0.14400701931229296,4985.68,719912.5499999999
2025-02-14,store,S005,Lahore,Punjab,high_street,9,28,817950.91,35007.457285000004,782929.36,86992.1511111111,0.042798971010375185,0.0,782929.36
2025-02-14,store,S006,Islamabad,ICT,mall,2,4,52793.54,589.565642,52204.17,26102.085,0.011167382259268843,0.0,52204.17
2025-02-15,online,ONLINE,,,,5,14,299306.83,3397.149206,295917.55,59183.509999999995,0.011350055747140817,0.0,295917.55
2025-02-15,store,S001,Karachi,Sindh,flagship,6,14,1307899.3800000001,8400.648783999999,1299489.88,216581.64666666664,0.006423008461094307,0.0,1299489.88
2025-02-15,store,S002,Lahore,Punjab,mall,1,3,63030.62,568.8117500000001,62460.25,62460.25,0.009024371805322557,0.0,62460.25
2025-02-15,store,S003,Islamabad,ICT,mall,1,1,1770.71,70.297187,1700.36,1700.36,0.0397,0.0,1700.36
2025-02-15,store,S004,Karachi,Sindh,flagship,10,31,881672.2799999999,107048.846982,774623.21,77462.321,0.12141568858442506,123221.91,651401.2999999999
2025-02-15,store,S005,Lahore,Punjab,high_street,4,10,280384.64,15284.897934999999,265103.42,66275.855,0.05451403448847982,0.0,265103.42
2025-02-15,store,S006,Islamabad,ICT,mall,4,10,58729.33,3687.4227760000003,55040.65,13760.1625,0.06278673323874119,0.0,55040.65
2025-02-16,online,ONLINE,,,,8,27,642139.97,15511.537768999999,626623.27,78327.90875,0.024156007247142706,8958.650000000001,617664.62
2025-02-16,store,S001,Karachi,Sindh,flagship,9,21,762138.73,19321.085748,742828.0599999999,82536.4511111111,0.025351140136914446,0.0,742828.0599999999
2025-02-16,store,S002,Lahore,Punjab,mall,4,14,497645.93000000005,28119.211187,469513.97000000003,117378.49250000001,0.05650445325052693,15525.69,453988.28
2025-02-16,store,S003,Islamabad,ICT,mall,1,5,23092.74,1210.47134,21882.86,21882.86,0.052417830885377825,1310.66,20572.2
2025-02-16,store,S004,Karachi,Sindh,flagship,1,4,81118.92000000001,10829.715180000001,70289.0,70289.0,0.13350418348764997,0.0,70289.0
2025-02-16,store,S005,Lahore,Punjab,high_street,3,11,296971.75,28087.440465,268889.63,89629.87666666666,0.09457950281466167,0.0,268889.63
2025-02-16,store,S006,Islamabad,ICT,mall,5,12,338573.74,3261.49978,335305.55,67061.11,0.009633055948166566,0.0,335305.55
2025-02-17,online,ONLINE,,,,5,13,358423.69,27071.932027,331359.98,66271.996,0.07553053211131217,4260.28,327099.69999999995
2025-02-17,store,S001,Karachi,Sindh,flagship,8,16,615005.92,21294.716664,593717.25,74214.65625,0.03462522224826713,0.0,593717.25
2025-02-17,store,S002,Lahore,Punjab,mall,6,13,378965.29,7186.45956,371791.6,61965.26666666666,0.018963371447553945,240487.48,131304.11999999997
2025-02-17,store,S003,Islamabad,ICT,mall,2,4,40863.83,245.741758,40617.04,20308.52,0.00601367414654965,0.0,40617.04
2025-02-17,store,S004,Karachi,Sindh,flagship,2,5,53022.6,5547.074033999999,47475.72,23737.86,0.10461716388860598,0.0,47475.72
2025-02-17,store,S006,Islamabad,ICT,mall,2,4,59228.68000000001,2136.154932,57092.97,28546.485,0.03606622555154023,0.0,57092.97
2025-02-18,online,ONLINE,,,,5,12,291839.68,21746.462247999996,270092.36,54018.471999999994,0.07451509763168598,0.0,270092.36
2025-02-18,store,S001,Karachi,Sindh,flagship,6,17,653696.23,20229.430637999998,633466.99,105577.83166666667,0.030946225034830015,0.0,633466.99
2025-02-18,store,S002,Lahore,Punjab,mall,2,4,38849.04,99.76367399999998,38749.53,19374.765,0.002567982992629933,0.0,38749.53
2025-02-18,store,S003,Islamabad,ICT,mall,5,13,541379.1699999999,385.60712500000005,540993.38,108198.676,0.0007122681225433925,0.0,540993.38
2025-02-18,store,S004,Karachi,Sindh,flagship,4,7,77499.76,9477.519242,68020.04,17005.01,0.12229094957197288,2958.72,65061.31999999999
2025-02-18,store,S005,Lahore,Punjab,high_street,2,6,36565.21,1514.1150440000001,35051.23,17525.615,0.04140862431803346,0.0,35051.23
2025-02-18,store,S006,Islamabad,ICT,mall,2,5,30452.77,202.174821,30250.15,15125.075,0.006638963253589082,0.0,30250.15
2025-02-19,online,ONLINE,,,,5,14,488932.23,10821.530512000001,478098.98,95619.796,0.022132986634978025,4015.93,474083.05
2025-02-19,store,S001,Karachi,Sindh,flagship,1,2,13725.05,120.78920800000002,13604.34,13604.34,0.008800638831916825,0.0,13604.34
