order_id,order_date,customer_id,product_id,product_name,category,units,revenue,salesperson,region,source_system
O-500275,2024-02-10,C-3979,101,CRM Pro,Software,10,12080,Salesperson_11,Asia,CRM
O-500276,2024-06-14,C-1107,201,POS Terminal,Hardware,18,25344,Salesperson_4,Asia,CRM
O-500277,2024-10-05,C-1359,201,POS Terminal,Hardware,16,23376,Salesperson_6,Europe,CRM
O-500278,2024-01-29,C-2025,101,CRM Pro,Software,15,18195,Salesperson_2,North America,CRM
O-500279,2023-11-03,C-3699,101,CRM Pro,Software,9,5526,Salesperson_9,Europe,CRM
O-500280,2023-08-26,C-2119,101,CRM Pro,Software,5,2560,Salesperson_8,North America,CRM
O-500281,2024-09-04,C-2808,101,CRM Pro,Software,20,9080,Salesperson_8,Asia,CRM
O-500282,2024-02-27,C-3380,102,Analytics Suite,Software,4,2776,Salesperson_7,Asia,CRM
O-500283,2024-02-29,C-2111,201,POS Terminal,Hardware,3,4185,Salesperson_8,North America,CRM
O-500284,2023-09-20,C-1222,101,CRM Pro,Software,16,10400,Salesperson_11,Europe,CRM
O-500285,2023-03-23,C-1354,101,CRM Pro,Software,17,19108,Salesperson_8,Asia,CRM
O-500286,2024-04-19,C-3555,102,Analytics Suite,Software,8,9208,Salesperson_2,North America,CRM
O-500287,2024-10-22,C-3667,102,Analytics Suite,Software,13,7514,Salesperson_3,Europe,CRM
O-500288,2023-01-17,C-1581,101,CRM Pro,Software,3,3567,Salesperson_6,North America,CRM
O-500289,2023-10-14,C-2631,102,Analytics Suite,Software,4,5928,Salesperson_6,Asia,CRM
O-500290,2024-08-14,C-3160,101,CRM Pro,Software,19,4218,Salesperson_3,North America,CRM
O-500291,2024-04-03,C-2486,102,Analytics Suite,Software,20,15840,Salesperson_8,Asia,CRM
O-500292,2023-01-05,C-3543,102,Analytics Suite,Software,10,10630,Salesperson_6,Europe,CRM
O-500293,2024-11-13,C-1507,101,CRM Pro,Software,16,4464,Salesperson_5,North America,CRM
O-500294,2023-10-21,C-3302,201,POS Terminal,Hardware,16,17840,Salesperson_6,Europe,CRM
O-500295,2023-07-05,C-2268,201,POS Terminal,Hardware,11,14311,Salesperson_10,Asia,CRM
O-500296,2024-03-26,C-2734,201,POS Terminal,Hardware,12,13668,Salesperson_5,Asia,CRM
O-500297,2024-12-19,C-3619,102,Analytics Suite,Software,3,2919,Salesperson_7,Asia,CRM
O-500298,2023-07-25,C-3053,102,Analytics Suite,Software,18,5454,Salesperson_4,North America,CRM
O-500299,2024-11-06,C-3563,201,POS Terminal,Hardware,11,9427,Salesperson_4,North America,CRM
O-500300,2024-04-25,C-2565,201,POS Terminal,Hardware,8,2904,Salesperson_7,North America,CRM
O-500301,2023-07-14,C-1657,201,POS Terminal,Hardware,4,3060,Salesperson_5,Asia,CRM
O-500302,2023-04-27,C-1605,102,Analytics Suite,Software,10,4680,Salesperson_3,Asia,CRM
O-500303,2023-07-23,C-3120,101,CRM Pro,Software,19,20349,Salesperson_10,Europe,CRM
O-500304,2023-01-02,C-1725,101,CRM Pro,Software,10,3600,Salesperson_2,Asia,CRM
O-500305,2023-03-27,C-3638,101,CRM Pro,Software,19,15903,Salesperson_5,North America,CRM
O-500306,2023-09-08,C-3396,201,POS Terminal,Hardware,5,2565,Salesperson_4,Europe,CRM
O-500307,2023-03-06,C-3170,102,Analytics Suite,Software,3,2706,Salesperson_2,North America,CRM
O-500308,2024-08-24,C-2277,102,Analytics Suite,Software,9,6021,Salesperson_3,North America,CRM
O-500309,2023-03-26,C-2673,101,CRM Pro,Software,7,10276,Salesperson_9,Europe,CRM
O-500310,2024-03-06,C-3306,101,CRM Pro,Software,5,1070,Salesperson_6,Europe,CRM
O-500311,2023-09-01,C-2497,201,POS Terminal,Hardware,15,13095,Salesperson_8,Europe,CRM
O-500312,2024-12-22,C-2950,102,Analytics Suite,Software,18,23400,Salesperson_9,North America,CRM
O-500313,2024-08-21,C-3064,102,Analytics Suite,Software,13,2977,Salesperson_8,Europe,CRM
O-500314,2023-10-11,C-1093,101,CRM Pro,Software,18,7758,Salesperson_6,North America,CRM
O-500315,2024-02-27,C-3309,102,Analytics Suite,Software,2,2560,Salesperson_8,North America,CRM
O-500316,2024-05-12,C-3215,201,POS Terminal,Hardware,8,11576,Salesperson_1,North America,CRM
O-500317,2023-06-02,C-2924,101,CRM Pro,Software,20,6020,Salesperson_2,Asia,CRM
O-500318,2024-05-17,C-1461,101,CRM Pro,Software,1,429,Salesperson_9,Asia,CRM
O-500319,2023-01-20,C-2133,201,POS Terminal,Hardware,16,7104,Salesperson_11,Europe,CRM
O-500320,2023-01-01,C-1783,101,CRM Pro,Software,18,10296,Salesperson_9,Asia,CRM
O-500321,2024-10-01,C-1794,101,CRM Pro,Software,6,5670,Salesperson_10,Europe,CRM
O-500322,2024-12-02,C-3647,102,Analytics Suite,Software,14,9394,Salesperson_6,Asia,CRM
O-500323,2023-07-14,C-3136,101,CRM Pro,Software,15,13635,Salesperson_1,North America,CRM
O-500324,2023-12-09,C-2338,102,Analytics Suite,Software,11,14377,Salesperson_7,Asia,CRM
O-500325,2024-05-19,C-2425,201,POS Terminal,Hardware,3,2970,Salesperson_2,Europe,CRM
O-500326,2023-02-01,C-1936,201,POS Terminal,Hardware,20,16500,Salesperson_3,North America,CRM
O-500327,2024-01-22,C-2816,201,POS Terminal,Hardware,14,8190,Salesperson_1,Asia,CRM
O-500328,2024-02-16,C-3073,101,CRM Pro,Software,19,16017,Salesperson_6,North America,CRM
O-500329,2024-11-23,C-2523,102,Analytics Suite,Software,11,7425,Salesperson_6,Asia,CRM
O-500330,2024-01-07,C-3982,101,CRM Pro,Software,8,8608,Salesperson_11,North America,CRM
O-500331,2024-12-20,C-2285,102,Analytics Suite,Software,18,15516,Salesperson_6,North America,CRM
O-500332,2024-02-27,C-1391,102,Analytics Suite,Software,2,1218,Salesperson_10,North America,CRM
O-500333,2024-03-06,C-2377,102,Analytics Suite,Software,11,15301,Salesperson_3,Europe,CRM
O-500334,2024-10-19,C-2463,101,CRM Pro,Software,1,697,Salesperson_9,Asia,CRM
O-500335,2024-08-28,C-1284,101,CRM Pro,Software,3,3273,Salesperson_11,Europe,CRM
O-500336,2024-08-05,C-1478,201,POS Terminal,Hardware,17,9639,Salesperson_8,Asia,CRM
O-500337,2024-04-25,C-2440,201,POS Terminal,Hardware,15,21840,Salesperson_3,North America,CRM
O-500338,2024-12-28,C-3464,101,CRM Pro,Software,15,5325,Salesperson_11,Asia,CRM
O-500339,2024-03-01,C-1142,101,CRM Pro,Software,19,16435,Salesperson_9,North America,CRM
O-500340,2023-10-01,C-2324,201,POS Terminal,Hardware,17,5270,Salesperson_5,Asia,CRM
O-500341,2023-07-08,C-2605,201,POS Terminal,Hardware,13,14378,Salesperson_5,North America,CRM
O-500342,2024-05-02,C-2045,201,POS Terminal,Hardware,17,25194,Salesperson_7,Asia,CRM
O-500343,2023-05-06,C-2473,201,POS Terminal,Hardware,4,3976,Salesperson_6,Asia,CRM
O-500344,2024-03-13,C-3203,101,CRM Pro,Software,12,7812,Salesperson_2,Asia,CRM
O-500345,2023-10-17,C-2616,101,CRM Pro,Software,20,19600,Salesperson_4,Europe,CRM
O-500346,2024-11-19,C-1846,201,POS Terminal,Hardware,18,25128,Salesperson_11,Asia,CRM
O-500347,2023-01-25,C-1068,201,POS Terminal,Hardware,5,3115,Salesperson_3,Europe,CRM
O-500348,2024-07-18,C-1883,201,POS Terminal,Hardware,18,24912,Salesperson_3,North America,CRM
O-500349,2024-01-01,C-2850,102,Analytics Suite,Software,1,628,Salesperson_2,Europe,CRM
O-500350,2024-09-30,C-1703,102,Analytics Suite,Software,10,6980,Salesperson_10,North America,CRM
O-500351,2024-10-01,C-1418,101,CRM Pro,Software,15,8130,Salesperson_6,Europe,CRM
O-500352,2024-10-08,C-2353,201,POS Terminal,Hardware,9,10386,Salesperson_11,Europe,CRM
O-500353,2023-02-25,C-3764,102,Analytics Suite,Software,20,25000,Salesperson_11,Asia,CRM
O-500354,2024-03-24,C-1110,101,CRM Pro,Software,1,1082,Salesperson_6,North America,CRM
O-500355,2024-06-16,C-3707,101,CRM Pro,Software,6,3138,Salesperson_9,Europe,CRM
O-500356,2024-08-23,C-1372,101,CRM Pro,Software,2,2868,Salesperson_3,Europe,CRM
O-500357,2024-04-01,C-3456,102,Analytics Suite,Software,20,5780,Salesperson_3,North America,CRM
O-500358,2024-05-15,C-2556,101,CRM Pro,Software,9,2916,Salesperson_9,Europe,CRM
O-500359,2023-10-03,C-3090,201,POS Terminal,Hardware,12,4116,Salesperson_4,North America,CRM
O-500360,2024-06-29,C-2804,101,CRM Pro,Software,15,10065,Salesperson_10,Europe,CRM
O-500361,2023-03-04,C-3451,201,POS Terminal,Hardware,16,5312,Salesperson_8,North America,CRM
O-500362,2023-05-22,C-2950,201,POS Terminal,Hardware,8,10232,Salesperson_7,Europe,CRM
O-500363,2023-03-25,C-1812,201,POS Terminal,Hardware,12,11076,Salesperson_4,Europe,CRM
O-500364,2023-08-15,C-3786,101,CRM Pro,Software,7,9611,Salesperson_11,Europe,CRM
O-500365,2023-06-30,C-1585,101,CRM Pro,Software,12,13896,Salesperson_9,Asia,CRM
O-500366,2024-01-29,C-2242,101,CRM Pro,Software,15,14100,Salesperson_10,Europe,CRM
O-500367,2023-09-03,C-1783,201,POS Terminal,Hardware,19,8892,Salesperson_3,Europe,CRM
O-500368,2023-04-04,C-2125,101,CRM Pro,Software,14,14238,Salesperson_9,Asia,CRM
O-500369,2024-06-18,C-3237,102,Analytics Suite,Software,13,6565,Salesperson_5,Europe,CRM
O-500370,2023-10-09,C-2986,102,Analytics Suite,Software,3,3915,Salesperson_8,Asia,CRM
O-500371,2024-07-31,C-2575,201,POS Terminal,Hardware,3,4422,Salesperson_1,Asia,CRM
O-500372,2024-06-16,C-2649,102,Analytics Suite,Software,17,16388,Salesperson_9,Asia,CRM
O-500373,2023-08-21,C-3921,101,CRM Pro,Software,2,1362,Salesperson_8,Europe,CRM
O-500374,2023-09-24,C-1335,101,CRM Pro,Software,17,4947,Salesperson_7,Asia,CRM
O-500375,2024-06-07,C-2492,102,Analytics Suite,Software,3,1890,Salesperson_1,Europe,CRM
O-500376,2023-03-04,C-2271,201,POS Terminal,Hardware,20,20260,Salesperson_10,Europe,CRM
O-500377,2024-07-07,C-1421,101,CRM Pro,Software,3,1050,Salesperson_2,Europe,CRM
O-500378,2023-04-03,C-2361,201,POS Terminal,Hardware,5,5740,Salesperson_2,Europe,CRM
O-500379,2024-03-06,C-3490,201,POS Terminal,Hardware,9,7875,Salesperson_6,Asia,CRM
O-500380,2024-02-16,C-2857,101,CRM Pro,Software,15,8520,Salesperson_11,Europe,CRM
O-500381,2024-08-03,C-1726,102,Analytics Suite,Software,9,7065,Salesperson_10,Asia,CRM
O-500382,2023-03-22,C-1194,201,POS Terminal,Hardware,13,18434,Salesperson_4,Europe,CRM
O-500383,2023-11-03,C-3165,201,POS Terminal,Hardware,12,11436,Salesperson_1,Asia,CRM
O-500384,2024-01-13,C-1693,201,POS Terminal,Hardware,4,3560,Salesperson_10,Asia,CRM
O-500385,2024-05-31,C-1485,102,Analytics Suite,Software,19,19475,Salesperson_5,Asia,CRM
O-500386,2023-03-11,C-2436,201,POS Terminal,Hardware,20,13660,Salesperson_8,North America,CRM
O-500387,2024-08-11,C-2646,201,POS Terminal,Hardware,12,15348,Salesperson_7,Europe,CRM
O-500388,2023-05-26,C-3679,201,POS Terminal,Hardware,2,2262,Salesperson_8,North America,CRM
O-500389,2023-08-06,C-1824,102,Analytics Suite,Software,19,26524,Salesperson_1,North America,CRM
O-500390,2023-06-21,C-2303,102,Analytics Suite,Software,19,20976,Salesperson_11,North America,CRM
O-500391,2023-08-09,C-3657,102,Analytics Suite,Software,6,5178,Salesperson_6,North America,CRM
O-500392,2024-02-17,C-3669,201,POS Terminal,Hardware,4,920,Salesperson_3,Asia,CRM
O-500393,2023-03-11,C-3556,101,CRM Pro,Software,17,10200,Salesperson_1,North America,CRM
O-500394,2023-07-15,C-3247,101,CRM Pro,Software,17,16660,Salesperson_11,Asia,CRM
O-500395,2024-09-12,C-1288,201,POS Terminal,Hardware,17,18156,Salesperson_3,Asia,CRM
O-500396,2023-08-31,C-1136,101,CRM Pro,Software,9,12150,Salesperson_4,Asia,CRM
O-500397,2023-05-22,C-2761,201,POS Terminal,Hardware,14,12152,Salesperson_7,Europe,CRM
O-500398,2023-12-22,C-1878,201,POS Terminal,Hardware,3,3303,Salesperson_9,Europe,CRM
O-500399,2024-07-24,C-3597,101,CRM Pro,Software,17,5100,Salesperson_3,North America,CRM
O-500400,2024-11-16,C-1183,102,Analytics Suite,Software,18,8028,Salesperson_6,Europe,CRM
O-500401,2024-10-18,C-2561,102,Analytics Suite,Software,14,7980,Salesperson_5,North America,CRM
O-500402,2024-06-26,C-3411,102,Analytics Suite,Software,17,24514,Salesperson_3,North America,CRM
O-500403,2023-01-20,C-2418,102,Analytics Suite,Software,3,3969,Salesperson_8,Europe,CRM
O-500404,2024-07-08,C-3192,201,POS Terminal,Hardware,16,8272,Salesperson_2,North America,CRM
O-500405,2023-05-15,C-3803,101,CRM Pro,Software,3,4317,Salesperson_7,Asia,CRM
O-500406,2023-09-23,C-3556,101,CRM Pro,Software,1,689,Salesperson_8,Asia,CRM
O-500407,2024-08-04,C-2202,102,Analytics Suite,Software,8,2040,Salesperson_2,North America,CRM
O-500408,2023-01-06,C-3271,201,POS Terminal,Hardware,12,15396,Salesperson_2,North America,CRM
O-500409,2023-06-03,C-3347,201,POS Terminal,Hardware,2,2252,Salesperson_4,North America,CRM
O-500410,2023-04-30,C-1617,201,POS Terminal,Hardware,19,13585,Salesperson_10,Asia,CRM
O-500411,2024-09-14,C-1343,102,Analytics Suite,Software,20,29620,Salesperson_11,North America,CRM
O-500412,2023-12-03,C-3384,101,CRM Pro,Software,2,1964,Salesperson_1,North America,CRM
O-500413,2023-12-28,C-3837,102,Analytics Suite,Software,5,3000,Salesperson_9,Europe,CRM
O-500414,2023-01-29,C-1118,201,POS Terminal,Hardware,15,18765,Salesperson_5,Asia,CRM
O-500415,2023-08-15,C-3918,102,Analytics Suite,Software,18,17460,Salesperson_7,Europe,CRM
O-500416,2023-07-12,C-2125,102,Analytics Suite,Software,11,11792,Salesperson_11,North America,CRM
O-500417,2024-11-09,C-1695,102,Analytics Suite,Software,9,6642,Salesperson_6,North America,CRM
O-500418,2024-07-12,C-1096,101,CRM Pro,Software,16,21520,Salesperson_4,Europe,CRM
O-500419,2024-04-30,C-1562,101,CRM Pro,Software,10,14910,Salesperson_10,Europe,CRM
O-500420,2023-08-01,C-2666,201,POS Terminal,Hardware,20,14820,Salesperson_2,Asia,CRM
O-500421,2023-05-25,C-3273,201,POS Terminal,Hardware,19,4085,Salesperson_1,Europe,CRM
O-500422,2024-11-30,C-1330,101,CRM Pro,Software,6,5388,Salesperson_10,North America,CRM
O-500423,2023-01-11,C-1492,102,Analytics Suite,Software,12,15888,Salesperson_1,Europe,CRM
O-500424,2023-02-01,C-3460,102,Analytics Suite,Software,13,16614,Salesperson_9,North America,CRM
O-500425,2024-07-06,C-3143,201,POS Terminal,Hardware,5,2030,Salesperson_1,North America,CRM
O-500426,2023-04-02,C-2472,201,POS Terminal,Hardware,8,9552,Salesperson_4,Europe,CRM
O-500427,2024-08-27,C-2190,102,Analytics Suite,Software,2,630,Salesperson_6,Europe,CRM
O-500428,2024-04-16,C-1168,102,Analytics Suite,Software,13,11921,Salesperson_3,Asia,CRM
O-500429,2024-06-02,C-3496,102,Analytics Suite,Software,4,3536,Salesperson_5,Europe,CRM
O-500430,2024-09-21,C-3584,101,CRM Pro,Software,12,16092,Salesperson_7,Asia,CRM
O-500431,2024-09-22,C-1373,102,Analytics Suite,Software,10,10340,Salesperson_7,Europe,CRM
O-500432,2023-01-03,C-1791,101,CRM Pro,Software,14,17276,Salesperson_4,Europe,CRM
O-500433,2024-06-10,C-1753,101,CRM Pro,Software,15,11355,Salesperson_4,North America,CRM
O-500434,2023-11-29,C-2517,201,POS Terminal,Hardware,6,3966,Salesperson_8,Europe,CRM
O-500435,2023-03-05,C-1324,102,Analytics Suite,Software,3,1470,Salesperson_3,Europe,CRM
O-500436,2024-10-08,C-1836,101,CRM Pro,Software,19,26980,Salesperson_3,Europe,CRM
O-500437,2024-12-13,C-2611,101,CRM Pro,Software,20,24060,Salesperson_4,Europe,CRM
O-500438,2023-10-31,C-1347,102,Analytics Suite,Software,14,15848,Salesperson_10,Asia,CRM
O-500439,2024-02-22,C-3869,201,POS Terminal,Hardware,3,1167,Salesperson_3,North America,CRM
O-500440,2023-01-31,C-3812,201,POS Terminal,Hardware,12,13272,Salesperson_10,Europe,CRM
O-500441,2023-12-25,C-3106,201,POS Terminal,Hardware,17,22831,Salesperson_8,Asia,CRM
O-500442,2024-04-02,C-2913,102,Analytics Suite,Software,1,996,Salesperson_9,North America,CRM
O-500443,2023-03-26,C-2746,201,POS Terminal,Hardware,5,3975,Salesperson_4,Asia,CRM
O-500444,2024-08-12,C-2924,102,Analytics Suite,Software,2,1118,Salesperson_7,Europe,CRM
O-500445,2024-04-04,C-1994,201,POS Terminal,Hardware,3,4251,Salesperson_6,Asia,CRM
O-500446,2023-11-20,C-1487,102,Analytics Suite,Software,5,4690,Salesperson_2,North America,CRM
O-500447,2024-09-11,C-2594,101,CRM Pro,Software,8,7224,Salesperson_3,Asia,CRM
O-500448,2023-05-17,C-2721,101,CRM Pro,Software,10,6740,Salesperson_6,Asia,CRM
O-500449,2024-11-17,C-1939,101,CRM Pro,Software,10,10210,Salesperson_3,Europe,CRM
O-500450,2024-05-06,C-2329,101,CRM Pro,Software,6,7230,Salesperson_6,Asia,CRM
O-500451,2023-05-11,C-2205,102,Analytics Suite,Software,15,19545,Salesperson_9,Europe,CRM
O-500452,2023-02-07,C-2575,201,POS Terminal,Hardware,13,15418,Salesperson_1,North America,CRM
O-500453,2023-03-15,C-1712,101,CRM Pro,Software,10,2150,Salesperson_5,Europe,CRM
O-500454,2023-02-24,C-3271,102,Analytics Suite,Software,11,13816,Salesperson_2,North America,CRM
O-500455,2023-08-27,C-1497,102,Analytics Suite,Software,1,816,Salesperson_5,Europe,CRM
O-500456,2023-10-03,C-2050,102,Analytics Suite,Software,7,7623,Salesperson_10,North America,CRM
O-500457,2023-09-02,C-1883,201,POS Terminal,Hardware,11,13035,Salesperson_4,Asia,CRM
O-500458,2024-10-31,C-1862,102,Analytics Suite,Software,4,5804,Salesperson_5,Asia,CRM
O-500459,2023-06-23,C-2436,201,POS Terminal,Hardware,18,20160,Salesperson_10,Europe,CRM
O-500460,2024-03-07,C-2259,201,POS Terminal,Hardware,5,3535,Salesperson_10,Europe,CRM
O-500461,2024-06-14,C-3544,101,CRM Pro,Software,20,10100,Salesperson_4,North America,CRM
O-500462,2023-06-14,C-3086,101,CRM Pro,Software,20,18280,Salesperson_10,Asia,CRM
O-500463,2023-04-10,C-2163,102,Analytics Suite,Software,11,11198,Salesperson_8,North America,CRM
O-500464,2024-01-22,C-2090,101,CRM Pro,Software,2,576,Salesperson_8,Asia,CRM
O-500465,2024-08-18,C-3954,101,CRM Pro,Software,9,6588,Salesperson_5,North America,CRM
O-500466,2023-02-20,C-1245,201,POS Terminal,Hardware,2,2678,Salesperson_8,North America,CRM
O-500467,2024-08-12,C-1939,102,Analytics Suite,Software,8,7440,Salesperson_10,Europe,CRM
O-500468,2023-07-08,C-1260,101,CRM Pro,Software,5,6280,Salesperson_9,Europe,CRM
O-500469,2024-09-10,C-3388,102,Analytics Suite,Software,5,4825,Salesperson_1,Europe,CRM
O-500470,2023-01-16,C-1504,201,POS Terminal,Hardware,2,1798,Salesperson_5,Asia,CRM
O-500471,2024-07-14,C-1969,101,CRM Pro,Software,14,5348,Salesperson_4,North America,CRM
O-500472,2024-04-02,C-2816,201,POS Terminal,Hardware,1,1099,Salesperson_6,Europe,CRM
O-500473,2024-09-17,C-3475,101,CRM Pro,Software,17,22831,Salesperson_10,Asia,CRM
O-500474,2024-03-22,C-1937,201,POS Terminal,Hardware,11,12815,Salesperson_3,Asia,CRM
O-500475,2024-10-22,C-3537,102,Analytics Suite,Software,19,17100,Salesperson_9,Asia,CRM
O-500476,2023-11-09,C-2279,201,POS Terminal,Hardware,2,1084,Salesperson_9,North America,CRM
O-500477,2023-11-10,C-1593,102,Analytics Suite,Software,19,11419,Salesperson_4,North America,CRM
O-500478,2024-07-09,C-3712,201,POS Terminal,Hardware,7,9758,Salesperson_5,Europe,CRM
O-500479,2024-12-04,C-1375,102,Analytics Suite,Software,6,1212,Salesperson_7,Europe,CRM
O-500480,2023-10-30,C-2237,102,Analytics Suite,Software,10,13010,Salesperson_1,Europe,CRM
O-500481,2023-11-04,C-2019,102,Analytics Suite,Software,12,9456,Salesperson_5,Asia,CRM
O-500482,2024-12-27,C-3356,102,Analytics Suite,Software,9,6903,Salesperson_8,Europe,CRM
O-500483,2023-05-01,C-2244,102,Analytics Suite,Software,5,1350,Salesperson_10,Asia,CRM
O-500484,2023-09-09,C-2175,101,CRM Pro,Software,3,4476,Salesperson_4,Europe,CRM
O-500485,2024-04-30,C-1682,201,POS Terminal,Hardware,15,13410,Salesperson_11,North America,CRM
O-500486,2023-03-01,C-3307,101,CRM Pro,Software,7,1792,Salesperson_2,Asia,CRM
O-500487,2023-11-12,C-3584,101,CRM Pro,Software,1,552,Salesperson_5,North America,CRM
O-500488,2023-05-12,C-3838,201,POS Terminal,Hardware,8,1840,Salesperson_8,North America,CRM
O-500489,2023-09-04,C-2923,101,CRM Pro,Software,18,9216,Salesperson_10,Europe,CRM
O-500490,2023-07-02,C-1163,102,Analytics Suite,Software,6,8640,Salesperson_6,Asia,CRM
O-500491,2024-02-09,C-3426,201,POS Terminal,Hardware,19,26125,Salesperson_9,Europe,CRM
O-500492,2023-01-01,C-1484,201,POS Terminal,Hardware,5,4420,Salesperson_1,Asia,CRM
O-500493,2024-06-24,C-2887,101,CRM Pro,Software,11,13409,Salesperson_4,Europe,CRM
O-500494,2024-09-29,C-1677,101,CRM Pro,Software,2,1126,Salesperson_10,Europe,CRM
O-500495,2024-08-26,C-2019,102,Analytics Suite,Software,1,206,Salesperson_11,Europe,CRM
O-500496,2024-12-19,C-1619,101,CRM Pro,Software,15,12165,Salesperson_9,North America,CRM
O-500497,2023-04-06,C-2695,101,CRM Pro,Software,3,4371,Salesperson_2,Europe,CRM
O-500498,2024-01-15,C-2750,102,Analytics Suite,Software,17,12852,Salesperson_2,Europe,CRM
O-500499,2023-09-18,C-3813,101,CRM Pro,Software,14,11340,Salesperson_8,Asia,CRM
O-500500,2024-04-09,C-3543,102,Analytics Suite,Software,10,10690,Salesperson_11,Europe,CRM
O-500501,2024-12-19,C-2383,101,CRM Pro,Software,13,10582,Salesperson_7,Europe,CRM
O-500502,2023-02-15,C-1311,101,CRM Pro,Software,13,10816,Salesperson_9,North America,CRM
O-500503,2023-12-03,C-3912,201,POS Terminal,Hardware,19,16891,Salesperson_4,Asia,CRM
O-500504,2023-10-16,C-2583,102,Analytics Suite,Software,16,16784,Salesperson_3,Europe,CRM
O-500505,2024-09-19,C-2732,102,Analytics Suite,Software,2,826,Salesperson_10,Asia,CRM
O-500506,2024-12-16,C-3053,102,Analytics Suite,Software,8,6720,Salesperson_3,Asia,CRM
O-500507,2024-04-29,C-1797,102,Analytics Suite,Software,13,13611,Salesperson_11,Europe,CRM
O-500508,2024-06-15,C-1941,101,CRM Pro,Software,7,10304,Salesperson_9,Europe,CRM
O-500509,2024-04-09,C-1051,102,Analytics Suite,Software,5,7260,Salesperson_4,Asia,CRM
O-500510,2024-03-20,C-1451,201,POS Terminal,Hardware,4,4792,Salesperson_5,Asia,CRM
O-500511,2023-10-21,C-1132,102,Analytics Suite,Software,11,13409,Salesperson_1,Asia,CRM
O-500512,2023-01-06,C-2781,101,CRM Pro,Software,19,5320,Salesperson_6,Asia,CRM
O-500513,2024-03-05,C-2192,201,POS Terminal,Hardware,19,19646,Salesperson_11,Asia,CRM
O-500514,2023-04-20,C-3066,201,POS Terminal,Hardware,5,4680,Salesperson_3,North America,CRM
O-500515,2023-09-29,C-3274,201,POS Terminal,Hardware,15,5940,Salesperson_8,Asia,CRM
