order_id,order_date,product_id,product_name,category,units,revenue,currency,region,salesperson,stage
O-600284,2024-05-05,102,Analytics Suite,Software,17,6239,USD,North America,Salesperson_4,Won
O-600285,2023-09-23,201,POS Terminal,Hardware,9,5229,EUR,Europe,Salesperson_4,Won
O-600286,2023-07-04,101,CRM Pro,Software,12,1927800,JPY,Japan,Salesperson_5,Won
O-600287,2024-03-16,102,Analytics Suite,Software,18,1790100,JPY,Japan,Salesperson_6,Won
O-600288,2023-01-17,201,POS Terminal,Hardware,10,10770,USD,North America,Salesperson_9,Won
O-600289,2024-09-07,101,CRM Pro,Software,4,873600,PKR,Pakistan,Salesperson_9,Won
O-600290,2023-05-05,102,Analytics Suite,Software,15,492750,JPY,Japan,Salesperson_2,Won
O-600291,2024-10-11,102,Analytics Suite,Software,13,9022,GBP,UK,Salesperson_9,Won
O-600292,2023-05-19,101,CRM Pro,Software,7,2499000,PKR,Pakistan,Salesperson_2,Won
O-600293,2024-04-20,201,POS Terminal,Hardware,2,1584,EUR,Europe,Salesperson_3,Won
O-600294,2023-02-24,201,POS Terminal,Hardware,9,12744,GBP,UK,Salesperson_6,Won
O-600295,2023-01-03,101,CRM Pro,Software,10,15830,GBP,UK,Salesperson_7,Won
O-600296,2024-05-13,201,POS Terminal,Hardware,17,10557,USD,North America,Salesperson_4,Won
O-600297,2024-08-15,201,POS Terminal,Hardware,5,3355,GBP,UK,Salesperson_4,Won
O-600298,2024-01-21,102,Analytics Suite,Software,12,1711800,JPY,Japan,Salesperson_7,Won
O-600299,2023-11-19,101,CRM Pro,Software,8,6936,USD,North America,Salesperson_8,Won
O-600300,2024-07-23,201,POS Terminal,Hardware,20,11980,GBP,UK,Salesperson_8,Won
O-600301,2023-04-26,102,Analytics Suite,Software,10,1212000,JPY,Japan,Salesperson_1,Won
O-600302,2024-03-28,201,POS Terminal,Hardware,9,7677,EUR,Europe,Salesperson_9,Won
O-600303,2023-11-24,102,Analytics Suite,Software,12,16512,EUR,Europe,Salesperson_5,Won
O-600304,2023-02-22,101,CRM Pro,Software,13,15847,EUR,Europe,Salesperson_3,Won
O-600305,2024-05-26,101,CRM Pro,Software,14,9142,GBP,UK,Salesperson_6,Won
O-600306,2024-05-17,101,CRM Pro,Software,6,10620,USD,North America,Salesperson_2,Won
O-600307,2023-01-29,201,POS Terminal,Hardware,3,887040,PKR,Pakistan,Salesperson_1,Won
O-600308,2023-04-03,101,CRM Pro,Software,9,1149120,PKR,Pakistan,Salesperson_8,Won
O-600309,2024-09-29,102,Analytics Suite,Software,11,6534,EUR,Europe,Salesperson_7,Won
O-600310,2024-02-28,201,POS Terminal,Hardware,4,744,GBP,UK,Salesperson_1,Won
O-600311,2024-05-09,102,Analytics Suite,Software,14,1226960,PKR,Pakistan,Salesperson_2,Won
O-600312,2023-12-01,102,Analytics Suite,Software,13,2683200,JPY,Japan,Salesperson_4,Won
O-600313,2024-12-10,201,POS Terminal,Hardware,10,12160,GBP,UK,Salesperson_9,Won
O-600314,2023-06-03,201,POS Terminal,Hardware,14,6217120,PKR,Pakistan,Salesperson_3,Won
O-600315,2024-10-10,101,CRM Pro,Software,10,10640,EUR,Europe,Salesperson_1,Won
O-600316,2023-08-14,101,CRM Pro,Software,8,930000,JPY,Japan,Salesperson_1,Won
O-600317,2024-02-10,101,CRM Pro,Software,2,878640,PKR,Pakistan,Salesperson_1,Won
O-600318,2023-01-15,201,POS Terminal,Hardware,17,25959,USD,North America,Salesperson_9,Won
O-600319,2023-01-06,201,POS Terminal,Hardware,5,970,GBP,UK,Salesperson_7,Won
O-600320,2023-10-16,201,POS Terminal,Hardware,11,481800,JPY,Japan,Salesperson_3,Won
O-600321,2024-12-10,102,Analytics Suite,Software,1,1393,USD,North America,Salesperson_9,Won
O-600322,2023-06-22,101,CRM Pro,Software,5,3695,GBP,UK,Salesperson_9,Won
O-600323,2024-05-13,102,Analytics Suite,Software,8,11856,USD,North America,Salesperson_7,Won
O-600324,2023-09-12,102,Analytics Suite,Software,20,4875000,JPY,Japan,Salesperson_9,Won
O-600325,2024-05-16,102,Analytics Suite,Software,18,8838,USD,North America,Salesperson_9,Won
O-600326,2024-07-03,102,Analytics Suite,Software,14,5515440,PKR,Pakistan,Salesperson_2,Won
O-600327,2023-10-22,201,POS Terminal,Hardware,12,17544,GBP,UK,Salesperson_7,Won
O-600328,2023-02-01,201,POS Terminal,Hardware,12,10596,EUR,Europe,Salesperson_2,Won
O-600329,2024-01-28,102,Analytics Suite,Software,1,1072,GBP,UK,Salesperson_5,Won
O-600330,2023-09-26,101,CRM Pro,Software,9,13995,EUR,Europe,Salesperson_1,Won
O-600331,2023-12-30,102,Analytics Suite,Software,2,2202,GBP,UK,Salesperson_6,Won
O-600332,2024-01-16,201,POS Terminal,Hardware,7,12607,EUR,Europe,Salesperson_6,Won
O-600333,2024-01-07,102,Analytics Suite,Software,16,2066400,JPY,Japan,Salesperson_6,Won
O-600334,2023-08-05,201,POS Terminal,Hardware,10,9540,EUR,Europe,Salesperson_4,Won
O-600335,2023-09-17,102,Analytics Suite,Software,2,246400,PKR,Pakistan,Salesperson_2,Won
O-600336,2023-04-04,101,CRM Pro,Software,15,8005200,PKR,Pakistan,Salesperson_4,Won
O-600337,2024-06-13,102,Analytics Suite,Software,19,35891,EUR,Europe,Salesperson_7,Won
O-600338,2023-01-31,102,Analytics Suite,Software,12,16056,USD,North America,Salesperson_3,Won
O-600339,2024-01-17,101,CRM Pro,Software,2,857920,PKR,Pakistan,Salesperson_9,Won
O-600340,2023-12-03,101,CRM Pro,Software,3,1431360,PKR,Pakistan,Salesperson_4,Won
O-600341,2024-08-13,101,CRM Pro,Software,11,7975,EUR,Europe,Salesperson_5,Won
O-600342,2023-07-02,102,Analytics Suite,Software,10,9080,GBP,UK,Salesperson_4,Won
O-600343,2023-03-09,102,Analytics Suite,Software,13,20150,EUR,Europe,Salesperson_8,Won
O-600344,2024-06-18,201,POS Terminal,Hardware,19,8666280,PKR,Pakistan,Salesperson_8,Won
O-600345,2023-11-06,201,POS Terminal,Hardware,1,159600,PKR,Pakistan,Salesperson_2,Won
O-600346,2023-01-02,102,Analytics Suite,Software,1,422800,PKR,Pakistan,Salesperson_2,Won
O-600347,2023-04-25,102,Analytics Suite,Software,2,165000,JPY,Japan,Salesperson_4,Won
O-600348,2024-11-20,201,POS Terminal,Hardware,11,2833050,JPY,Japan,Salesperson_6,Won
O-600349,2023-05-11,101,CRM Pro,Software,20,5244000,JPY,Japan,Salesperson_6,Won
O-600350,2023-02-15,201,POS Terminal,Hardware,2,1834,USD,North America,Salesperson_1,Won
O-600351,2024-01-28,101,CRM Pro,Software,9,4901400,PKR,Pakistan,Salesperson_5,Won
O-600352,2023-04-17,101,CRM Pro,Software,20,6333600,PKR,Pakistan,Salesperson_3,Won
O-600353,2023-07-16,201,POS Terminal,Hardware,9,1777950,JPY,Japan,Salesperson_1,Won
O-600354,2023-11-30,102,Analytics Suite,Software,18,6480,USD,North America,Salesperson_5,Won
O-600355,2024-08-10,102,Analytics Suite,Software,18,3396960,PKR,Pakistan,Salesperson_9,Won
O-600356,2024-06-17,102,Analytics Suite,Software,14,7882,GBP,UK,Salesperson_1,Won
O-600357,2023-01-05,201,POS Terminal,Hardware,5,6355,EUR,Europe,Salesperson_1,Won
O-600358,2023-01-07,101,CRM Pro,Software,15,22890,EUR,Europe,Salesperson_9,Won
O-600359,2024-02-21,201,POS Terminal,Hardware,13,3385200,PKR,Pakistan,Salesperson_4,Won
O-600360,2023-12-07,102,Analytics Suite,Software,8,381600,JPY,Japan,Salesperson_1,Won
O-600361,2024-12-22,201,POS Terminal,Hardware,8,1183200,JPY,Japan,Salesperson_5,Won
O-600362,2023-07-25,201,POS Terminal,Hardware,2,2224,GBP,UK,Salesperson_7,Won
O-600363,2023-09-28,102,Analytics Suite,Software,16,25136,USD,North America,Salesperson_2,Won
O-600364,2023-06-03,101,CRM Pro,Software,14,18158,GBP,UK,Salesperson_8,Won
O-600365,2023-02-12,101,CRM Pro,Software,9,11619,EUR,Europe,Salesperson_3,Won
O-600366,2024-09-18,102,Analytics Suite,Software,19,29602,EUR,Europe,Salesperson_5,Won
O-600367,2024-03-29,101,CRM Pro,Software,15,7148400,PKR,Pakistan,Salesperson_8,Won
O-600368,2023-05-21,201,POS Terminal,Hardware,15,19260,USD,North America,Salesperson_2,Won
O-600369,2024-12-15,201,POS Terminal,Hardware,2,255000,JPY,Japan,Salesperson_8,Won
O-600370,2023-06-29,102,Analytics Suite,Software,5,9995,USD,North America,Salesperson_4,Won
O-600371,2024-06-04,101,CRM Pro,Software,7,514500,JPY,Japan,Salesperson_9,Won
O-600372,2023-07-18,101,CRM Pro,Software,6,4944,GBP,UK,Salesperson_8,Won
O-600373,2024-11-15,102,Analytics Suite,Software,3,175050,JPY,Japan,Salesperson_1,Won
O-600374,2023-02-09,201,POS Terminal,Hardware,13,14937,GBP,UK,Salesperson_9,Won
O-600375,2023-04-06,101,CRM Pro,Software,3,565650,JPY,Japan,Salesperson_7,Won
O-600376,2024-07-13,102,Analytics Suite,Software,14,932960,PKR,Pakistan,Salesperson_3,Won
O-600377,2024-04-02,102,Analytics Suite,Software,5,584250,JPY,Japan,Salesperson_4,Won
O-600378,2023-12-20,102,Analytics Suite,Software,11,6853,EUR,Europe,Salesperson_7,Won
O-600379,2023-09-15,101,CRM Pro,Software,13,19864,GBP,UK,Salesperson_4,Won
O-600380,2024-02-09,201,POS Terminal,Hardware,9,15372,USD,North America,Salesperson_1,Won
O-600381,2024-09-26,201,POS Terminal,Hardware,7,5271,EUR,Europe,Salesperson_1,Won
O-600382,2023-07-02,101,CRM Pro,Software,2,3294,EUR,Europe,Salesperson_2,Won
O-600383,2024-12-08,201,POS Terminal,Hardware,19,27664,GBP,UK,Salesperson_5,Won
O-600384,2024-10-05,101,CRM Pro,Software,3,3381,GBP,UK,Salesperson_3,Won
O-600385,2023-06-30,101,CRM Pro,Software,20,19660,EUR,Europe,Salesperson_2,Won
O-600386,2024-07-23,102,Analytics Suite,Software,20,18960,GBP,UK,Salesperson_3,Won
O-600387,2024-05-13,101,CRM Pro,Software,18,26514,GBP,UK,Salesperson_3,Won
O-600388,2024-11-10,102,Analytics Suite,Software,3,495450,JPY,Japan,Salesperson_8,Won
O-600389,2024-05-10,201,POS Terminal,Hardware,12,2657760,PKR,Pakistan,Salesperson_8,Won
O-600390,2024-08-01,102,Analytics Suite,Software,11,394350,JPY,Japan,Salesperson_6,Won
O-600391,2024-01-07,101,CRM Pro,Software,8,7776,EUR,Europe,Salesperson_4,Won
O-600392,2024-09-28,201,POS Terminal,Hardware,3,3540,USD,North America,Salesperson_2,Won
O-600393,2024-01-17,102,Analytics Suite,Software,3,5946,USD,North America,Salesperson_6,Won
O-600394,2023-04-01,201,POS Terminal,Hardware,11,13387,GBP,UK,Salesperson_8,Won
O-600395,2024-12-05,101,CRM Pro,Software,11,5168240,PKR,Pakistan,Salesperson_1,Won
O-600396,2023-08-01,101,CRM Pro,Software,9,15111,EUR,Europe,Salesperson_7,Won
O-600397,2023-08-12,201,POS Terminal,Hardware,6,3144,USD,North America,Salesperson_1,Won
O-600398,2024-04-28,201,POS Terminal,Hardware,8,7856,EUR,Europe,Salesperson_7,Won
O-600399,2024-04-04,101,CRM Pro,Software,12,12696,EUR,Europe,Salesperson_4,Won
O-600400,2023-02-18,102,Analytics Suite,Software,10,1304800,PKR,Pakistan,Salesperson_6,Won
O-600401,2023-07-03,201,POS Terminal,Hardware,5,747750,JPY,Japan,Salesperson_4,Won
O-600402,2023-01-11,102,Analytics Suite,Software,4,684,GBP,UK,Salesperson_3,Won
O-600403,2023-10-17,101,CRM Pro,Software,20,1437000,JPY,Japan,Salesperson_7,Won
O-600404,2023-11-25,101,CRM Pro,Software,17,7477960,PKR,Pakistan,Salesperson_9,Won
O-600405,2023-04-15,102,Analytics Suite,Software,10,4782400,PKR,Pakistan,Salesperson_3,Won
O-600406,2023-10-01,102,Analytics Suite,Software,10,14760,USD,North America,Salesperson_7,Won
O-600407,2023-09-05,201,POS Terminal,Hardware,8,9920,GBP,UK,Salesperson_8,Won
O-600408,2023-11-24,101,CRM Pro,Software,3,2760,EUR,Europe,Salesperson_5,Won
O-600409,2024-04-13,201,POS Terminal,Hardware,11,16500,GBP,UK,Salesperson_3,Won
O-600410,2023-03-27,102,Analytics Suite,Software,3,613350,JPY,Japan,Salesperson_7,Won
O-600411,2023-05-17,101,CRM Pro,Software,5,2580,USD,North America,Salesperson_2,Won
O-600412,2024-11-17,102,Analytics Suite,Software,19,23218,EUR,Europe,Salesperson_3,Won
O-600413,2024-10-28,101,CRM Pro,Software,4,6980,EUR,Europe,Salesperson_4,Won
O-600414,2023-08-26,201,POS Terminal,Hardware,12,4734240,PKR,Pakistan,Salesperson_1,Won
O-600415,2023-10-19,101,CRM Pro,Software,13,23088,USD,North America,Salesperson_4,Won
O-600416,2023-01-05,201,POS Terminal,Hardware,6,3750,GBP,UK,Salesperson_3,Won
O-600417,2024-10-27,102,Analytics Suite,Software,8,12664,GBP,UK,Salesperson_3,Won
O-600418,2023-03-01,102,Analytics Suite,Software,18,27360,GBP,UK,Salesperson_4,Won
O-600419,2024-04-09,201,POS Terminal,Hardware,8,5832,USD,North America,Salesperson_6,Won
O-600420,2023-12-04,102,Analytics Suite,Software,15,3264750,JPY,Japan,Salesperson_3,Won
O-600421,2024-06-08,101,CRM Pro,Software,8,2195200,PKR,Pakistan,Salesperson_5,Won
O-600422,2024-09-19,101,CRM Pro,Software,15,8316000,PKR,Pakistan,Salesperson_7,Won
O-600423,2024-12-08,201,POS Terminal,Hardware,3,4308,GBP,UK,Salesperson_8,Won
O-600424,2023-04-15,101,CRM Pro,Software,8,1048320,PKR,Pakistan,Salesperson_7,Won
O-600425,2023-07-14,101,CRM Pro,Software,15,22170,GBP,UK,Salesperson_4,Won
O-600426,2023-08-25,102,Analytics Suite,Software,17,7411320,PKR,Pakistan,Salesperson_6,Won
O-600427,2024-03-10,101,CRM Pro,Software,8,12376,USD,North America,Salesperson_1,Won
O-600428,2024-12-22,102,Analytics Suite,Software,17,6052,GBP,UK,Salesperson_7,Won
O-600429,2024-11-25,201,POS Terminal,Hardware,17,7587440,PKR,Pakistan,Salesperson_5,Won
O-600430,2023-10-20,102,Analytics Suite,Software,3,849150,JPY,Japan,Salesperson_8,Won
O-600431,2024-04-22,201,POS Terminal,Hardware,7,336000,JPY,Japan,Salesperson_5,Won
O-600432,2023-01-25,201,POS Terminal,Hardware,16,22368,GBP,UK,Salesperson_5,Won
O-600433,2024-05-02,102,Analytics Suite,Software,10,5050,GBP,UK,Salesperson_7,Won
O-600434,2024-06-16,201,POS Terminal,Hardware,13,4732000,PKR,Pakistan,Salesperson_5,Won
O-600435,2023-01-13,201,POS Terminal,Hardware,8,11816,GBP,UK,Salesperson_8,Won
O-600436,2023-11-02,201,POS Terminal,Hardware,14,1934100,JPY,Japan,Salesperson_8,Won
O-600437,2024-10-08,101,CRM Pro,Software,13,13182,USD,North America,Salesperson_4,Won
O-600438,2024-06-21,102,Analytics Suite,Software,11,6534,GBP,UK,Salesperson_3,Won
O-600439,2023-02-09,102,Analytics Suite,Software,8,9600,GBP,UK,Salesperson_2,Won
O-600440,2024-03-31,201,POS Terminal,Hardware,5,1965,USD,North America,Salesperson_2,Won
O-600441,2024-11-22,101,CRM Pro,Software,2,1146,USD,North America,Salesperson_3,Won
O-600442,2024-04-30,102,Analytics Suite,Software,18,5184,USD,North America,Salesperson_5,Won
O-600443,2023-09-17,102,Analytics Suite,Software,9,11871,GBP,UK,Salesperson_3,Won
O-600444,2024-10-27,102,Analytics Suite,Software,11,20185,EUR,Europe,Salesperson_4,Won
O-600445,2023-10-24,102,Analytics Suite,Software,18,9648,USD,North America,Salesperson_5,Won
O-600446,2023-04-13,102,Analytics Suite,Software,2,441000,JPY,Japan,Salesperson_9,Won
O-600447,2023-07-03,101,CRM Pro,Software,13,12519,USD,North America,Salesperson_9,Won
O-600448,2023-02-12,201,POS Terminal,Hardware,10,2086000,PKR,Pakistan,Salesperson_8,Won
O-600449,2024-10-24,102,Analytics Suite,Software,6,1272,GBP,UK,Salesperson_6,Won
O-600450,2023-05-12,102,Analytics Suite,Software,20,5580,EUR,Europe,Salesperson_3,Won
O-600451,2023-08-23,101,CRM Pro,Software,16,4352,GBP,UK,Salesperson_6,Won
O-600452,2023-03-19,101,CRM Pro,Software,9,11934,USD,North America,Salesperson_3,Won
O-600453,2023-07-06,101,CRM Pro,Software,20,17920,GBP,UK,Salesperson_1,Won
O-600454,2023-07-30,201,POS Terminal,Hardware,6,1260,GBP,UK,Salesperson_8,Won
O-600455,2024-02-25,101,CRM Pro,Software,10,15220,USD,North America,Salesperson_9,Won
O-600456,2023-10-21,101,CRM Pro,Software,7,5922,GBP,UK,Salesperson_7,Won
O-600457,2023-04-11,101,CRM Pro,Software,2,2720,GBP,UK,Salesperson_8,Won
O-600458,2023-04-22,201,POS Terminal,Hardware,8,11680,GBP,UK,Salesperson_8,Won
O-600459,2024-11-12,201,POS Terminal,Hardware,3,636,EUR,Europe,Salesperson_3,Won
O-600460,2023-03-01,201,POS Terminal,Hardware,9,11331,USD,North America,Salesperson_7,Won
O-600461,2024-01-26,201,POS Terminal,Hardware,19,23427,EUR,Europe,Salesperson_6,Won
O-600462,2023-08-20,102,Analytics Suite,Software,9,3060,EUR,Europe,Salesperson_3,Won
O-600463,2023-04-15,101,CRM Pro,Software,17,18513,USD,North America,Salesperson_9,Won
O-600464,2024-08-16,101,CRM Pro,Software,13,2833350,JPY,Japan,Salesperson_8,Won
O-600465,2024-12-10,201,POS Terminal,Hardware,12,826200,JPY,Japan,Salesperson_9,Won
O-600466,2023-01-26,102,Analytics Suite,Software,12,3306600,JPY,Japan,Salesperson_3,Won
O-600467,2023-04-25,201,POS Terminal,Hardware,1,1309,USD,North America,Salesperson_9,Won
O-600468,2024-03-19,102,Analytics Suite,Software,18,27666,GBP,UK,Salesperson_7,Won
O-600469,2023-02-11,101,CRM Pro,Software,19,1245450,JPY,Japan,Salesperson_5,Won
O-600470,2024-06-19,201,POS Terminal,Hardware,19,3841800,JPY,Japan,Salesperson_7,Won
O-600471,2024-02-05,201,POS Terminal,Hardware,18,34200,EUR,Europe,Salesperson_2,Won
O-600472,2023-07-31,102,Analytics Suite,Software,3,562050,JPY,Japan,Salesperson_6,Won
O-600473,2023-04-24,101,CRM Pro,Software,15,3810,GBP,UK,Salesperson_7,Won
O-600474,2023-12-26,102,Analytics Suite,Software,19,1023150,JPY,Japan,Salesperson_4,Won
O-600475,2023-05-28,102,Analytics Suite,Software,15,10125,USD,North America,Salesperson_6,Won
O-600476,2024-05-21,102,Analytics Suite,Software,5,3890,GBP,UK,Salesperson_5,Won
O-600477,2023-12-05,201,POS Terminal,Hardware,15,7725,EUR,Europe,Salesperson_4,Won
O-600478,2023-02-18,101,CRM Pro,Software,16,3344,USD,North America,Salesperson_4,Won
O-600479,2024-08-09,201,POS Terminal,Hardware,5,4240,EUR,Europe,Salesperson_5,Won
O-600480,2024-08-17,201,POS Terminal,Hardware,7,13279,EUR,Europe,Salesperson_7,Won
O-600481,2023-06-25,101,CRM Pro,Software,20,34560,USD,North America,Salesperson_8,Won
O-600482,2023-08-06,201,POS Terminal,Hardware,2,377400,JPY,Japan,Salesperson_4,Won
O-600483,2024-09-04,101,CRM Pro,Software,20,5118000,JPY,Japan,Salesperson_1,Won
O-600484,2023-06-25,201,POS Terminal,Hardware,20,15100,EUR,Europe,Salesperson_9,Won
O-600485,2024-12-23,201,POS Terminal,Hardware,19,11628,GBP,UK,Salesperson_8,Won
O-600486,2023-01-06,102,Analytics Suite,Software,13,1189500,JPY,Japan,Salesperson_2,Won
O-600487,2024-11-19,102,Analytics Suite,Software,15,16965,USD,North America,Salesperson_5,Won
O-600488,2024-07-05,101,CRM Pro,Software,3,2739,EUR,Europe,Salesperson_2,Won
O-600489,2023-03-12,101,CRM Pro,Software,3,5313,USD,North America,Salesperson_2,Won
O-600490,2023-01-19,101,CRM Pro,Software,4,4696,GBP,UK,Salesperson_8,Won
O-600491,2024-02-12,101,CRM Pro,Software,11,15070,USD,North America,Salesperson_6,Won
O-600492,2024-05-20,102,Analytics Suite,Software,1,507,EUR,Europe,Salesperson_1,Won
O-600493,2024-12-25,101,CRM Pro,Software,17,6188,EUR,Europe,Salesperson_8,Won
O-600494,2023-12-12,201,POS Terminal,Hardware,4,1034880,PKR,Pakistan,Salesperson_5,Won
O-600495,2024-10-18,102,Analytics Suite,Software,19,5974360,PKR,Pakistan,Salesperson_8,Won
O-600496,2024-01-17,101,CRM Pro,Software,14,18354,USD,North America,Salesperson_9,Won
O-600497,2023-01-24,102,Analytics Suite,Software,6,1006200,JPY,Japan,Salesperson_5,Won
O-600498,2024-08-21,102,Analytics Suite,Software,9,7920,GBP,UK,Salesperson_1,Won
O-600499,2024-01-04,201,POS Terminal,Hardware,2,703360,PKR,Pakistan,Salesperson_1,Won
O-600500,2024-08-01,102,Analytics Suite,Software,17,1086300,JPY,Japan,Salesperson_1,Won
O-600501,2024-08-10,102,Analytics Suite,Software,3,789300,JPY,Japan,Salesperson_1,Won
O-600502,2023-05-10,101,CRM Pro,Software,3,4596,GBP,UK,Salesperson_9,Won
O-600503,2023-01-08,102,Analytics Suite,Software,4,508200,JPY,Japan,Salesperson_6,Won
O-600504,2024-10-28,102,Analytics Suite,Software,10,1768500,JPY,Japan,Salesperson_9,Won
O-600505,2023-12-10,101,CRM Pro,Software,17,28033,USD,North America,Salesperson_7,Won
O-600506,2024-03-14,102,Analytics Suite,Software,7,891450,JPY,Japan,Salesperson_7,Won
O-600507,2024-03-25,201,POS Terminal,Hardware,15,2633400,PKR,Pakistan,Salesperson_4,Won
O-600508,2023-07-02,201,POS Terminal,Hardware,9,4302,USD,North America,Salesperson_8,Won
O-600509,2024-02-25,101,CRM Pro,Software,17,20247,EUR,Europe,Salesperson_9,Won
O-600510,2024-11-14,102,Analytics Suite,Software,8,1344,GBP,UK,Salesperson_8,Won
O-600511,2024-09-15,101,CRM Pro,Software,10,12400,GBP,UK,Salesperson_4,Won
O-600512,2023-05-01,201,POS Terminal,Hardware,15,11580,EUR,Europe,Salesperson_2,Won
O-600513,2024-03-22,201,POS Terminal,Hardware,2,856800,PKR,Pakistan,Salesperson_2,Won
O-600514,2023-08-12,101,CRM Pro,Software,4,414600,JPY,Japan,Salesperson_1,Won
O-600515,2023-02-22,102,Analytics Suite,Software,3,517440,PKR,Pakistan,Salesperson_1,Won
O-600516,2024-02-17,201,POS Terminal,Hardware,2,577500,JPY,Japan,Salesperson_6,Won
O-600517,2023-02-16,101,CRM Pro,Software,12,8844,USD,North America,Salesperson_3,Won
O-600518,2023-12-20,201,POS Terminal,Hardware,8,636160,PKR,Pakistan,Salesperson_7,Won
O-600519,2023-12-12,201,POS Terminal,Hardware,3,795,GBP,UK,Salesperson_4,Won
O-600520,2023-12-25,101,CRM Pro,Software,4,7068,EUR,Europe,Salesperson_4,Won
O-600521,2023-11-30,102,Analytics Suite,Software,10,2631000,JPY,Japan,Salesperson_9,Won
O-600522,2024-08-22,201,POS Terminal,Hardware,8,2380800,JPY,Japan,Salesperson_4,Won
O-600523,2024-06-10,102,Analytics Suite,Software,11,3685,GBP,UK,Salesperson_8,Won
O-600524,2023-07-08,101,CRM Pro,Software,16,1216800,JPY,Japan,Salesperson_8,Won
O-600525,2023-12-23,201,POS Terminal,Hardware,11,8987,USD,North America,Salesperson_9,Won
O-600526,2023-06-20,102,Analytics Suite,Software,1,515,USD,North America,Salesperson_4,Won
O-600527,2024-01-30,201,POS Terminal,Hardware,14,6132,EUR,Europe,Salesperson_6,Won
O-600528,2024-08-16,101,CRM Pro,Software,7,7315,GBP,UK,Salesperson_6,Won
O-600529,2023-04-22,102,Analytics Suite,Software,20,1734000,JPY,Japan,Salesperson_9,Won
O-600530,2024-12-20,201,POS Terminal,Hardware,16,2508000,JPY,Japan,Salesperson_5,Won
O-600531,2024-10-30,102,Analytics Suite,Software,9,12429,USD,North America,Salesperson_2,Won
O-600532,2023-12-26,101,CRM Pro,Software,10,16420,USD,North America,Salesperson_8,Won
O-600533,2023-06-15,201,POS Terminal,Hardware,18,27882,EUR,Europe,Salesperson_3,Won
O-600534,2024-03-22,101,CRM Pro,Software,1,214760,PKR,Pakistan,Salesperson_3,Won
