order_id,opportunity_id,customer_id,lead_date,close_date,order_date,revenue,units,product_id,product_name,category,salesperson,region,channel,stage,is_returning
O-100185,OPP-200185,C-2472,2024-10-18,2024-10-29,,3916.0,4.0,101,CRM Pro,Software,,North America,,Qualified,False
O-100186,OPP-200186,C-2041,2023-07-03,2023-07-08,2023-07-08,1986.0,3.0,201,POS Terminal,Hardware,Salesperson_6,North America,Outbound,Lead,True
O-100187,OPP-200187,C-1002,2024-09-18,2024-10-03,,,11.0,103,Sales Booster,Software,,Europe,Inbound,Won,True
O-100188,OPP-200188,C-4580,2023-04-23,2023-05-03,,2107.0,7.0,101,CRM Pro,Software,Salesperson_7,North America,Outbound,Won,False
,OPP-200189,C-1088,2024-12-21,2024-12-26,2024-12-26,,2.0,101,CRM Pro,Software,,Europe,Outbound,Won,True
O-100190,OPP-200190,C-1688,2023-01-10,2023-01-20,2023-01-20,,12.0,201,POS Terminal,Hardware,Salesperson_8,North America,Partner,Lead,False
O-100191,OPP-200191,C-2707,2023-09-04,2023-09-23,2023-09-23,4480.0,4.0,103,Sales Booster,Software,Salesperson_5,North America,Inbound,Won,True
O-100192,OPP-200192,C-4128,2024-08-25,,,4044.0,3.0,101,CRM Pro,Software,Salesperson_4,North America,Partner,Won,False
O-100193,OPP-200193,C-1973,2023-02-04,2023-02-26,2023-02-26,1442.0,2.0,201,POS Terminal,Hardware,Salesperson_10,Europe,Inbound,Lead,False
O-100194,OPP-200194,C-4833,2023-08-11,,,9480.0,12.0,201,POS Terminal,Hardware,Salesperson_10,Asia,Partner,Qualified,False
O-100195,OPP-200195,C-1086,2024-09-18,2024-09-25,2024-09-25,5621.0,11.0,201,POS Terminal,Hardware,Salesperson_7,Asia,Outbound,Qualified,False
O-100196,OPP-200196,C-1340,2023-12-27,,,19236.0,14.0,103,Sales Booster,Software,Salesperson_10,Europe,Outbound,Won,False
O-100197,OPP-200197,C-2970,2023-11-27,2023-12-04,2023-12-04,,3.0,103,Sales Booster,Software,Salesperson_3,Asia,Inbound,Lost,
O-100198,OPP-200198,C-4718,2024-10-22,2024-11-07,2024-11-07,17173.0,13.0,102,Analytics Suite,Software,Salesperson_2,North America,Partner,Lost,True
O-100199,OPP-200199,C-1313,2023-06-08,2023-06-14,2023-06-14,14222.0,13.0,103,Sales Booster,Software,Salesperson_2,Asia,Partner,Lead,False
O-100200,OPP-200200,C-4494,2023-11-01,2023-11-06,2023-11-06,5642.0,7.0,102,Analytics Suite,Software,Salesperson_2,Asia,Inbound,Qualified,True
O-100201,OPP-200201,C-3956,2023-08-17,2023-09-02,2023-09-02,2828.0,,103,Sales Booster,Software,Salesperson_6,Asia,Partner,Lead,False
O-100202,OPP-200202,C-4955,2023-01-14,2023-01-26,2023-01-26,5274.0,9.0,102,Analytics Suite,Software,Salesperson_1,North America,Inbound,Qualified,False
,OPP-200203,C-2013,2023-02-02,,,9198.0,,102,Analytics Suite,Software,Salesperson_5,North America,Inbound,Qualified,True
O-100204,OPP-200204,C-3460,2024-01-16,2024-02-10,,2758.0,14.0,103,Sales Booster,Software,Salesperson_7,Asia,,Won,
O-100205,OPP-200205,C-1230,2023-09-01,2023-09-17,2023-09-17,2480.0,10.0,102,Analytics Suite,Software,Salesperson_2,Asia,Partner,Lead,True
O-100206,OPP-200206,C-2655,2023-01-20,,,4347.0,7.0,101,CRM Pro,Software,Salesperson_10,Europe,Inbound,Lost,False
O-100207,OPP-200207,C-4336,2024-04-26,2024-05-08,2024-05-08,4191.0,3.0,102,Analytics Suite,Software,,North America,,Qualified,False
,OPP-200208,C-3828,2024-11-02,2024-11-08,2024-11-08,1218.0,3.0,101,CRM Pro,Software,Salesperson_8,Asia,Partner,Lead,
O-100209,OPP-200209,C-3317,2023-03-13,2023-03-28,2023-03-28,8190.0,7.0,103,Sales Booster,Software,Salesperson_6,Asia,Inbound,Lead,False
O-100210,OPP-200210,C-1544,2024-01-05,2024-01-13,2024-01-13,2391.0,3.0,103,Sales Booster,Software,Salesperson_2,North America,Inbound,Qualified,
O-100211,OPP-200211,C-2944,2024-06-28,,,,7.0,201,POS Terminal,Hardware,Salesperson_3,Europe,,Lost,False
O-100212,OPP-200212,C-3454,2023-10-05,,,3606.0,6.0,102,Analytics Suite,Software,Salesperson_6,North America,Outbound,Lost,True
O-100213,OPP-200213,C-4620,2024-10-30,2024-11-18,2024-11-18,,7.0,102,Analytics Suite,Software,Salesperson_5,Europe,Partner,Qualified,True
O-100214,OPP-200214,C-4582,2024-08-28,,,,2.0,102,Analytics Suite,Software,Salesperson_5,North America,Partner,Lead,True
O-100215,OPP-200215,C-1447,2024-08-21,2024-09-08,2024-09-08,2835.0,5.0,102,Analytics Suite,Software,Salesperson_9,North America,Outbound,Lost,True
O-100216,OPP-200216,C-3604,2023-01-10,2023-01-21,2023-01-21,4862.0,11.0,103,Sales Booster,Software,Salesperson_2,Europe,Inbound,Qualified,False
O-100217,OPP-200217,C-1586,2024-05-12,2024-06-02,2024-06-02,2766.0,2.0,201,POS Terminal,Hardware,,North America,Outbound,Lead,
O-100218,OPP-200218,C-3709,2023-08-28,2023-09-09,2023-09-09,2070.0,10.0,102,Analytics Suite,Software,Salesperson_10,Europe,Outbound,Lost,False
O-100219,OPP-200219,C-2455,2023-04-21,2023-04-30,2023-04-30,4824.0,4.0,102,Analytics Suite,Software,Salesperson_4,North America,,Won,True
O-100220,OPP-200220,C-4551,2024-07-30,2024-08-23,2024-08-23,4446.0,13.0,102,Analytics Suite,Software,Salesperson_10,Europe,Partner,Lost,True
O-100221,OPP-200221,C-3127,2024-09-14,2024-09-30,2024-09-30,3546.0,9.0,102,Analytics Suite,Software,Salesperson_5,North America,,Won,False
O-100222,OPP-200222,C-3835,2024-11-01,2024-11-23,2024-11-23,12609.0,9.0,201,POS Terminal,Hardware,Salesperson_5,Europe,,Lost,True
O-100223,OPP-200223,C-1621,2023-07-27,2023-08-19,2023-08-19,2028.0,4.0,201,POS Terminal,Hardware,Salesperson_4,North America,Inbound,Qualified,False
O-100224,OPP-200224,C-2575,2023-07-05,2023-07-18,,,5.0,201,POS Terminal,Hardware,Salesperson_9,Europe,Outbound,Qualified,False
O-100225,OPP-200225,C-2861,2024-10-07,2024-10-15,2024-10-15,3542.0,,101,CRM Pro,Software,Salesperson_7,Asia,Partner,Lead,False
O-100226,OPP-200226,C-2480,2024-03-28,,,3831.0,3.0,102,Analytics Suite,Software,Salesperson_4,Europe,Inbound,Qualified,False
O-100227,OPP-200227,C-3822,2024-11-11,2024-11-25,2024-11-25,1066.0,1.0,201,POS Terminal,Hardware,Salesperson_5,North America,Outbound,Won,False
O-100228,OPP-200228,C-1435,2023-07-27,2023-08-06,2023-08-06,2992.0,2.0,101,CRM Pro,Software,Salesperson_2,North America,Inbound,Qualified,False
O-100229,OPP-200229,C-4068,2024-01-31,2024-02-18,2024-02-18,,14.0,102,Analytics Suite,Software,Salesperson_7,Asia,Inbound,Lost,True
O-100230,OPP-200230,C-3593,2023-10-15,2023-11-06,2023-11-06,12780.0,15.0,101,CRM Pro,Software,Salesperson_2,Asia,Inbound,Lost,False
O-100231,OPP-200231,C-4590,2023-02-11,2023-03-02,,2748.0,3.0,201,POS Terminal,Hardware,Salesperson_2,Europe,Inbound,Lead,False
O-100232,OPP-200232,C-1538,2023-05-02,2023-05-26,2023-05-26,3456.0,6.0,103,Sales Booster,Software,Salesperson_5,Europe,Outbound,Won,True
O-100233,OPP-200233,C-2632,2023-01-01,,,2104.0,,101,CRM Pro,Software,Salesperson_6,Europe,Partner,Lead,False
O-100234,OPP-200234,C-4631,2023-12-14,2024-01-08,2024-01-08,,5.0,102,Analytics Suite,Software,Salesperson_8,Asia,Partner,Won,True
O-100235,OPP-200235,C-3408,2023-05-19,,,4977.0,,102,Analytics Suite,Software,Salesperson_7,Europe,Inbound,Lost,False
O-100236,OPP-200236,C-3126,2024-03-15,2024-04-04,2024-04-04,,3.0,103,Sales Booster,Software,Salesperson_2,Asia,Partner,Qualified,False
O-100237,OPP-200237,C-4925,2024-08-09,2024-08-21,2024-08-21,8208.0,9.0,101,CRM Pro,Software,Salesperson_7,Europe,Inbound,Lost,False
O-100238,OPP-200238,C-2824,2023-02-25,2023-03-18,2023-03-18,,6.0,201,POS Terminal,Hardware,Salesperson_10,Asia,Partner,Lost,False
O-100239,OPP-200239,C-1482,2024-09-04,,,,14.0,102,Analytics Suite,Software,Salesperson_7,Europe,,Won,
O-100240,OPP-200240,C-3391,2023-12-29,2024-01-07,2024-01-07,16156.0,14.0,103,Sales Booster,Software,Salesperson_6,Europe,Partner,Lead,False
O-100241,OPP-200241,C-1710,2024-03-18,2024-03-28,2024-03-28,,,103,Sales Booster,Software,Salesperson_5,North America,Outbound,Lost,True
O-100242,OPP-200242,C-1054,2024-03-29,2024-04-15,2024-04-15,2196.0,4.0,103,Sales Booster,Software,Salesperson_2,Europe,Outbound,Lost,False
O-100243,OPP-200243,C-2346,2024-07-12,,,1268.0,,102,Analytics Suite,Software,Salesperson_4,Europe,Outbound,Lead,False
O-100244,OPP-200244,C-2042,2024-09-26,2024-10-10,2024-10-10,,,201,POS Terminal,Hardware,Salesperson_8,Europe,,Lead,True
O-100245,OPP-200245,C-4199,2023-02-26,2023-03-14,2023-03-14,,15.0,201,POS Terminal,Hardware,Salesperson_7,Europe,Inbound,Lead,True
,OPP-200246,C-3448,2023-09-16,2023-09-27,2023-09-27,,2.0,103,Sales Booster,Software,Salesperson_1,North America,,Lead,False
O-100247,OPP-200247,C-1965,2023-04-29,2023-05-20,,3534.0,6.0,102,Analytics Suite,Software,Salesperson_5,Asia,,Lost,False
O-100248,OPP-200248,C-2334,2023-11-28,2023-12-22,2023-12-22,4520.0,5.0,101,CRM Pro,Software,Salesperson_1,Europe,Outbound,Won,True
O-100249,OPP-200249,C-3695,2023-12-29,2024-01-05,2024-01-05,2796.0,6.0,103,Sales Booster,Software,Salesperson_3,North America,Outbound,Lead,False
O-100250,OPP-200250,C-2662,2024-05-02,2024-05-11,2024-05-11,,9.0,102,Analytics Suite,Software,Salesperson_10,North America,Inbound,Lead,False
O-100251,OPP-200251,C-2128,2024-10-04,2024-10-16,2024-10-16,2142.0,9.0,201,POS Terminal,Hardware,,Asia,Partner,Lead,False
O-100252,OPP-200252,C-1198,2023-07-13,2023-07-18,2023-07-18,12324.0,,102,Analytics Suite,Software,Salesperson_1,North America,Inbound,Lead,True
O-100253,OPP-200253,C-4345,2023-02-15,2023-03-02,2023-03-02,2079.0,11.0,102,Analytics Suite,Software,Salesperson_5,Asia,Partner,Lead,True
O-100254,OPP-200254,C-2724,2024-06-02,2024-06-20,2024-06-20,12389.0,,103,Sales Booster,Software,Salesperson_1,North America,,Won,True
O-100255,OPP-200255,C-3455,2024-10-03,2024-10-26,2024-10-26,4599.0,9.0,103,Sales Booster,Software,Salesperson_8,North America,Outbound,Qualified,True
O-100256,OPP-200256,C-2146,2024-05-21,,,1004.0,2.0,102,Analytics Suite,Software,,North America,Outbound,Won,False
O-100257,OPP-200257,C-1567,2023-05-26,2023-06-12,2023-06-12,3871.0,7.0,201,POS Terminal,Hardware,Salesperson_4,Europe,Outbound,Qualified,False
O-100258,OPP-200258,C-4604,2023-02-17,2023-03-14,2023-03-14,1502.0,2.0,101,CRM Pro,Software,Salesperson_8,North America,Inbound,Lost,False
O-100259,OPP-200259,C-2789,2023-01-13,2023-01-29,2023-01-29,13706.0,11.0,201,POS Terminal,Hardware,Salesperson_4,Asia,Outbound,Lead,False
O-100260,OPP-200260,C-3546,2023-07-28,2023-08-09,2023-08-09,,3.0,101,CRM Pro,Software,Salesperson_9,North America,Partner,Qualified,True
O-100261,OPP-200261,C-2411,2023-11-18,2023-11-28,2023-11-28,680.0,1.0,101,CRM Pro,Software,Salesperson_9,Asia,Partner,Lead,True
O-100262,OPP-200262,C-4303,2023-10-03,,,2000.0,5.0,103,Sales Booster,Software,Salesperson_5,Asia,Outbound,Won,True
O-100263,OPP-200263,C-3940,2024-01-22,2024-02-08,2024-02-08,1149.0,1.0,101,CRM Pro,Software,Salesperson_7,Asia,Inbound,Qualified,False
,OPP-200264,C-3076,2023-09-18,,,1497.0,3.0,102,Analytics Suite,Software,,Europe,Partner,Qualified,True
O-100265,OPP-200265,C-2924,2023-10-02,2023-10-14,2023-10-14,,6.0,201,POS Terminal,Hardware,Salesperson_3,Europe,Inbound,Lost,False
O-100266,OPP-200266,C-2919,2024-11-13,2024-12-03,2024-12-03,,6.0,102,Analytics Suite,Software,,North America,Partner,Lead,False
,OPP-200267,C-2427,2024-03-25,2024-04-02,2024-04-02,,12.0,201,POS Terminal,Hardware,Salesperson_10,Asia,Partner,Qualified,True
O-100268,OPP-200268,C-3570,2023-06-30,2023-07-07,2023-07-07,2860.0,4.0,201,POS Terminal,Hardware,,North America,Outbound,Lost,
O-100269,OPP-200269,C-4736,2024-10-05,2024-10-10,2024-10-10,10060.0,,101,CRM Pro,Software,Salesperson_7,Europe,Inbound,Qualified,False
O-100270,OPP-200270,C-1652,2024-04-26,2024-05-21,2024-05-21,12818.0,13.0,201,POS Terminal,Hardware,Salesperson_10,Europe,Inbound,Qualified,True
O-100271,OPP-200271,C-1374,2024-08-21,2024-09-14,2024-09-14,4130.0,14.0,201,POS Terminal,Hardware,Salesperson_3,Europe,Partner,Qualified,
O-100272,OPP-200272,C-4490,2024-05-22,2024-06-05,2024-06-05,422.0,,102,Analytics Suite,Software,Salesperson_3,North America,,Won,False
O-100273,OPP-200273,C-2737,2023-03-02,2023-03-17,2023-03-17,3870.0,5.0,101,CRM Pro,Software,Salesperson_5,North America,Partner,Qualified,False
O-100274,OPP-200274,C-2088,2023-01-30,2023-02-04,2023-02-04,10605.0,15.0,103,Sales Booster,Software,Salesperson_5,North America,Inbound,Lead,False
O-100275,OPP-200275,C-2279,2023-01-16,2023-01-29,2023-01-29,13464.0,,101,CRM Pro,Software,Salesperson_10,North America,,Qualified,False
O-100276,OPP-200276,C-1498,2024-06-05,2024-06-18,,14575.0,11.0,102,Analytics Suite,Software,Salesperson_7,Europe,Outbound,Qualified,True
O-100277,OPP-200277,C-2311,2023-05-04,2023-05-18,2023-05-18,7206.0,6.0,201,POS Terminal,Hardware,Salesperson_5,Europe,Inbound,Lost,False
O-100278,OPP-200278,C-4297,2023-07-31,2023-08-13,2023-08-13,,9.0,201,POS Terminal,Hardware,Salesperson_5,North America,Outbound,Won,True
,OPP-200279,C-3856,2024-02-06,2024-02-17,2024-02-17,223.0,1.0,103,Sales Booster,Software,Salesperson_1,North America,Outbound,Qualified,False
O-100280,OPP-200280,C-2550,2023-08-05,,,13622.0,14.0,103,Sales Booster,Software,Salesperson_9,Europe,Inbound,Lost,True
O-100281,OPP-200281,C-3042,2023-02-23,,,16524.0,12.0,101,CRM Pro,Software,,North America,Partner,Qualified,True
O-100282,OPP-200282,C-3210,2024-09-06,2024-09-24,2024-09-24,7514.0,13.0,102,Analytics Suite,Software,Salesperson_9,Europe,Partner,Qualified,False
O-100283,OPP-200283,C-4510,2024-05-05,2024-05-11,2024-05-11,720.0,4.0,103,Sales Booster,Software,Salesperson_10,Asia,Outbound,Qualified,True
O-100284,OPP-200284,C-2723,2024-06-03,2024-06-19,2024-06-19,4718.0,14.0,102,Analytics Suite,Software,Salesperson_8,Asia,,Lead,False
O-100285,OPP-200285,C-2988,2024-03-04,2024-03-22,2024-03-22,6678.0,,101,CRM Pro,Software,Salesperson_7,Asia,Inbound,Won,False
O-100286,OPP-200286,C-3283,2023-01-12,2023-01-18,2023-01-18,,12.0,102,Analytics Suite,Software,Salesperson_1,North America,Outbound,Qualified,
O-100287,OPP-200287,C-3468,2024-11-19,2024-12-08,2024-12-08,5965.0,5.0,103,Sales Booster,Software,Salesperson_1,Europe,Outbound,Qualified,True
O-100288,OPP-200288,C-1753,2024-06-25,2024-07-10,2024-07-10,3008.0,4.0,201,POS Terminal,Hardware,Salesperson_2,Asia,Outbound,Qualified,
O-100289,OPP-200289,C-1900,2023-11-01,2023-11-13,2023-11-13,,14.0,201,POS Terminal,Hardware,Salesperson_4,Europe,Partner,Qualified,True
O-100290,OPP-200290,C-4697,2024-11-23,2024-12-13,2024-12-13,9254.0,14.0,102,Analytics Suite,Software,Salesperson_6,North America,Partner,Won,False
O-100291,OPP-200291,C-4140,2024-05-01,2024-05-17,2024-05-17,,15.0,101,CRM Pro,Software,Salesperson_1,Europe,Outbound,Lost,True
O-100292,OPP-200292,C-4722,2024-05-22,2024-06-05,2024-06-05,,5.0,201,POS Terminal,Hardware,Salesperson_6,North America,Partner,Won,
O-100293,OPP-200293,C-3719,2024-10-04,2024-10-28,2024-10-28,4008.0,,201,POS Terminal,Hardware,Salesperson_5,Europe,Inbound,Lost,
O-100294,OPP-200294,C-2616,2023-08-07,,,5747.0,7.0,102,Analytics Suite,Software,Salesperson_6,Asia,,Won,True
O-100295,OPP-200295,C-3831,2024-07-11,2024-07-28,2024-07-28,3207.0,3.0,102,Analytics Suite,Software,Salesperson_4,Europe,Partner,Won,
O-100296,OPP-200296,C-1281,2023-05-29,,,12894.0,,103,Sales Booster,Software,Salesperson_6,Asia,Partner,Qualified,True
O-100297,OPP-200297,C-4422,2024-03-09,2024-03-28,2024-03-28,931.0,1.0,102,Analytics Suite,Software,Salesperson_3,Europe,Partner,Lead,True
O-100298,OPP-200298,C-4226,2023-08-07,,,6852.0,12.0,102,Analytics Suite,Software,,Europe,Inbound,Lost,False
O-100299,OPP-200299,C-3510,2024-03-29,2024-04-12,2024-04-12,18004.0,14.0,103,Sales Booster,Software,Salesperson_8,Europe,Outbound,Qualified,False
O-100300,OPP-200300,C-2551,2023-12-18,,,4228.0,4.0,102,Analytics Suite,Software,Salesperson_9,North America,Inbound,Lead,False
O-100301,OPP-200301,C-1930,2024-11-08,2024-11-20,2024-11-20,,5.0,201,POS Terminal,Hardware,Salesperson_7,Asia,Partner,Won,False
O-100302,OPP-200302,C-4512,2023-11-23,2023-12-14,2023-12-14,4468.0,4.0,101,CRM Pro,Software,Salesperson_10,North America,,Won,True
,OPP-200303,C-3475,2023-06-06,2023-06-30,2023-06-30,,13.0,102,Analytics Suite,Software,Salesperson_3,Asia,,Lead,False
O-100304,OPP-200304,C-3405,2023-01-16,2023-01-22,2023-01-22,,6.0,102,Analytics Suite,Software,Salesperson_2,North America,Outbound,Lead,True
O-100305,OPP-200305,C-3847,2023-06-26,2023-07-21,,2688.0,7.0,101,CRM Pro,Software,Salesperson_8,Asia,Inbound,Won,
O-100306,OPP-200306,C-4442,2023-05-13,2023-05-26,2023-05-26,,6.0,102,Analytics Suite,Software,Salesperson_6,Europe,Outbound,Lost,False
O-100307,OPP-200307,C-4253,2024-03-20,,,,7.0,103,Sales Booster,Software,Salesperson_6,Europe,Partner,Lost,False
O-100308,OPP-200308,C-3429,2023-11-26,2023-12-18,2023-12-18,,3.0,101,CRM Pro,Software,Salesperson_10,Asia,Outbound,Won,
O-100309,OPP-200309,C-1774,2023-10-29,2023-11-17,2023-11-17,3702.0,6.0,101,CRM Pro,Software,Salesperson_8,Asia,Partner,Qualified,True
O-100310,OPP-200310,C-3768,2024-09-24,2024-10-05,2024-10-05,6104.0,14.0,102,Analytics Suite,Software,Salesperson_10,Asia,,Lead,False
O-100311,OPP-200311,C-3490,2024-10-17,2024-10-31,2024-10-31,4632.0,8.0,101,CRM Pro,Software,,North America,Outbound,Lost,True
O-100312,OPP-200312,C-4069,2024-02-20,,,15456.0,14.0,201,POS Terminal,Hardware,Salesperson_1,North America,Partner,Won,True
O-100313,OPP-200313,C-2955,2024-04-30,,,2964.0,2.0,103,Sales Booster,Software,Salesperson_7,Asia,Outbound,Won,False
O-100314,OPP-200314,C-1739,2023-11-19,2023-12-11,2023-12-11,5929.0,11.0,102,Analytics Suite,Software,Salesperson_10,Europe,Outbound,Qualified,True
O-100315,OPP-200315,C-3534,2023-08-05,2023-08-21,2023-08-21,17953.0,13.0,101,CRM Pro,Software,Salesperson_9,Europe,Partner,Won,True
O-100316,OPP-200316,C-2460,2023-04-08,2023-04-23,,1259.0,1.0,102,Analytics Suite,Software,Salesperson_5,North America,Inbound,Won,True
O-100317,OPP-200317,C-2648,2023-03-12,2023-03-30,2023-03-30,718.0,1.0,102,Analytics Suite,Software,Salesperson_7,Asia,Inbound,Won,False
O-100318,OPP-200318,C-1700,2023-10-11,2023-10-27,2023-10-27,3990.0,10.0,103,Sales Booster,Software,Salesperson_6,Asia,Partner,Lost,False
O-100319,OPP-200319,C-1648,2024-07-19,2024-07-29,2024-07-29,,5.0,102,Analytics Suite,Software,Salesperson_8,Asia,Inbound,Qualified,False
O-100320,OPP-200320,C-4593,2024-11-22,,,16247.0,11.0,103,Sales Booster,Software,Salesperson_4,Europe,Outbound,Lead,True
O-100321,OPP-200321,C-2460,2024-02-05,2024-02-25,2024-02-25,390.0,2.0,102,Analytics Suite,Software,Salesperson_1,North America,Outbound,Lost,True
O-100322,OPP-200322,C-1646,2024-03-01,2024-03-26,2024-03-26,646.0,2.0,201,POS Terminal,Hardware,Salesperson_5,Asia,,Lost,True
O-100323,OPP-200323,C-1265,2023-10-21,2023-11-02,2023-11-02,11940.0,10.0,103,Sales Booster,Software,,North America,,Won,False
O-100324,OPP-200324,C-1997,2023-01-10,2023-01-25,2023-01-25,211.0,1.0,103,Sales Booster,Software,Salesperson_2,Asia,Partner,Lead,False
O-100325,OPP-200325,C-4184,2024-03-07,2024-03-18,2024-03-18,,2.0,101,CRM Pro,Software,,North America,Inbound,Lead,False
O-100326,OPP-200326,C-4635,2023-06-11,2023-06-27,2023-06-27,7488.0,13.0,102,Analytics Suite,Software,Salesperson_6,Europe,Outbound,Lost,False
O-100327,OPP-200327,C-3147,2023-07-07,2023-07-27,2023-07-27,518.0,,102,Analytics Suite,Software,,Europe,Outbound,Won,False
O-100328,OPP-200328,C-4601,2023-03-31,2023-04-20,2023-04-20,5635.0,,102,Analytics Suite,Software,Salesperson_2,Asia,Outbound,Lost,True
O-100329,OPP-200329,C-2236,2024-08-18,2024-08-29,2024-08-29,4070.0,11.0,102,Analytics Suite,Software,Salesperson_7,Asia,Outbound,Won,True
O-100330,OPP-200330,C-4753,2024-02-16,2024-03-01,2024-03-01,734.0,2.0,201,POS Terminal,Hardware,Salesperson_3,Europe,,Lead,False
O-100331,OPP-200331,C-1636,2024-09-12,2024-09-29,2024-09-29,4644.0,4.0,102,Analytics Suite,Software,Salesperson_5,Europe,Partner,Lead,False
O-100332,OPP-200332,C-2855,2023-11-29,2023-12-13,2023-12-13,,5.0,102,Analytics Suite,Software,Salesperson_4,Asia,Inbound,Lead,True
O-100333,OPP-200333,C-2068,2024-03-15,2024-03-20,2024-03-20,5467.0,,102,Analytics Suite,Software,Salesperson_5,Europe,,Lost,True
O-100334,OPP-200334,C-3854,2024-03-01,2024-03-06,2024-03-06,20692.0,14.0,103,Sales Booster,Software,Salesperson_6,Asia,Partner,Won,True
O-100335,OPP-200335,C-3931,2023-01-30,2023-02-08,2023-02-08,17370.0,15.0,103,Sales Booster,Software,,Europe,Partner,Lead,True
O-100336,OPP-200336,C-1378,2024-07-12,,,12048.0,,103,Sales Booster,Software,Salesperson_4,Asia,,Lost,False
O-100337,OPP-200337,C-2923,2024-09-26,2024-10-20,2024-10-20,2086.0,,102,Analytics Suite,Software,Salesperson_8,Asia,Outbound,Qualified,
O-100338,OPP-200338,C-1048,2023-02-07,2023-02-28,2023-02-28,,15.0,103,Sales Booster,Software,Salesperson_7,Europe,Partner,Qualified,False
O-100339,OPP-200339,C-2875,2023-05-29,2023-06-18,2023-06-18,14130.0,15.0,103,Sales Booster,Software,Salesperson_4,Asia,Partner,Lead,False
O-100340,OPP-200340,C-4488,2024-09-24,2024-10-04,2024-10-04,9243.0,13.0,103,Sales Booster,Software,,Asia,Outbound,Qualified,False
O-100341,OPP-200341,C-4403,2023-11-24,,,1704.0,4.0,103,Sales Booster,Software,Salesperson_7,North America,Inbound,Won,True
O-100342,OPP-200342,C-3919,2024-03-12,2024-03-30,2024-03-30,8192.0,8.0,101,CRM Pro,Software,Salesperson_7,Asia,Inbound,Lost,False
O-100343,OPP-200343,C-1637,2024-11-12,,,3871.0,7.0,103,Sales Booster,Software,Salesperson_3,Europe,Partner,Lead,True
O-100344,OPP-200344,C-4512,2023-04-29,,,15764.0,14.0,101,CRM Pro,Software,Salesperson_6,Asia,,Lead,True
O-100345,OPP-200345,C-2812,2023-04-09,2023-04-20,2023-04-20,11253.0,11.0,103,Sales Booster,Software,Salesperson_9,Europe,Inbound,Lead,False
O-100346,OPP-200346,C-1674,2024-08-08,2024-08-16,2024-08-16,,15.0,103,Sales Booster,Software,Salesperson_3,North America,Inbound,Lead,False
